item,itemLabel,oeblxml,GND
http://www.wikidata.org/entity/Q16831348,Ferdinand Seeland,S/Seeland_Ferdinand-Maximilian_1821_1901,133116964
http://www.wikidata.org/entity/Q16831420,Franz von Schmück,S/Schmueck_Franz_1797_1862,1031230696
http://www.wikidata.org/entity/Q17078637,Franciszek Ksawery Siemianowski,S/Siemianowski_Franciszek-Ksawery_1811_1860,1033996327
http://www.wikidata.org/entity/Q17197647,Vilém Ryba,R/Ryba_Vilem_1849_1907,1028946864
http://www.wikidata.org/entity/Q17266800,Leon Syroczyński,S_43/Syroczynski_Leon_1844_1925,1049618726
http://www.wikidata.org/entity/Q17277143,Franz Liharzik,L/Liharzik_Franz_1847_1915,
http://www.wikidata.org/entity/Q17277155,Emanuel von Spens-Booden,S/Spens-Booden_Emanuel_1831_1926,
http://www.wikidata.org/entity/Q17277158,Heinrich Reicher,R/Reicher_Heinrich_1854_1910,117521620
http://www.wikidata.org/entity/Q17315654,Arturo Nathan,N/Nathan_Arturo_1891_1944,122399684
http://www.wikidata.org/entity/Q17362290,Kazimierz Olearski,O/Olearski_Kazimierz_1855_1936,1024726258
http://www.wikidata.org/entity/Q17399705,Adolf von Poche,P/Poche_Adolf_1811_1893,1026253233
http://www.wikidata.org/entity/Q17425329,Adele Elise Allram,A/Allram_Adele_1826_1861,130217468
http://www.wikidata.org/entity/Q17425376,Adele Juda,J/Juda_Adele_1888_1949,132996677
http://www.wikidata.org/entity/Q17471933,Johann Fleckh,F/Fleckh_Johann-Anton_1822_1876,136000061
http://www.wikidata.org/entity/Q17505770,Beneš Knüpfer,K/Knuepfer_Benes_1844_1910,120640635
http://www.wikidata.org/entity/Q17541454,Carl Anton Stölzle,S/Stoelzle_Carl-Anton_1802_1865,1036900932
http://www.wikidata.org/entity/Q17541779,Joseph Schlegel,S/Schlegel_Joseph_1803_1873,1030029229
http://www.wikidata.org/entity/Q17575940,Ignaz Liebhardt,L/Liebhardt_Ignaz_1850_1900,136695876
http://www.wikidata.org/entity/Q18020283,Frida Lanius,L/Lanius_Frida_1865_1929,116516232
http://www.wikidata.org/entity/Q18171894,Engelbert Maximilian Selinger,S/Selinger_Engelbert-Maximilian_1802_1862,1033734527
http://www.wikidata.org/entity/Q18222260,Hermann Herzenskron,H/Herzenskron_Hermann-Josef_1789_1863,101454201
http://www.wikidata.org/entity/Q18222561,Friedrich Josef Korntheuer,K/Korntheuer_Friedrich-Josef_1779_1829,136423248
http://www.wikidata.org/entity/Q18243546,Karl Kliebert,K/Kliebert_Karl_1849_1907,116227559
http://www.wikidata.org/entity/Q18249353,Adolf Purtscher,P/Purtscher_Adolf_1819_1850,1027040764
http://www.wikidata.org/entity/Q18328050,Anton Trstenjak,T/Trstenjak_Anton_1853_1917,1128348624
http://www.wikidata.org/entity/Q18337844,Nikolaj Pirnat,P/Pirnat_Niko_1903_1948,120637316
http://www.wikidata.org/entity/Q18341652,Václav Sládek,S/Sladek_Vaclav_1858_1933,1034798782
http://www.wikidata.org/entity/Q18361789,Paul Freiherr von Herbert,H/Herbert_Franz-Paul_1819_1884,135907055
http://www.wikidata.org/entity/Q18402652,Julius Pellegrini,P/Pellegrini_Giulio_1806_1858,124419798
http://www.wikidata.org/entity/Q18411437,Eduard Kierschner,K/Kierschner_Eduard_1825_1879,11616896X
http://www.wikidata.org/entity/Q18412136,Paul Urlinger,U/Urlinger_Paul_1814_1889,133020940
http://www.wikidata.org/entity/Q18507429,Andrej Šuster,S/Schuster_Andreas_1768_1825,1033314935
http://www.wikidata.org/entity/Q18507459,Anton Knez,K/Knez_Anton_1856_1892,1013444019
http://www.wikidata.org/entity/Q18507489,Anton Mažgon,M/Mazgon_Anton_1812_1849,1021176419
http://www.wikidata.org/entity/Q18507490,Anton Mihelič,M/Michelic_Anton_1748_1818,1021255408
http://www.wikidata.org/entity/Q18507744,Alojzij Schaffenrath,S/Schaffenrath_Alois_1794_1836,1029500126
http://www.wikidata.org/entity/Q18508145,Emilie Mediz-Pelikan,M/Mediz_Emilie_1861_1908,140336427
http://www.wikidata.org/entity/Q18508150,Ernest Kramberger,K/Kramberger_Ernest_1843_1918,1018053166
http://www.wikidata.org/entity/Q18508420,Josef Székely,S/Szekely_Josef_1838_1901,128539089
http://www.wikidata.org/entity/Q18508467,Leo Diet,D/Dietmann_Leopold_1857_1942,140270426
http://www.wikidata.org/entity/Q18519801,Blaž Matek,M/Matek_Blaz_1852_1910,1020907304
http://www.wikidata.org/entity/Q18523964,Edmund Klotz,K/Klotz_Edmund_1855_1929,1013478975
http://www.wikidata.org/entity/Q18529353,Fran Orožen,O/Orozen_Fran_1853_1912,1024827372
http://www.wikidata.org/entity/Q18529647,Ivan Koštial,K/Kostial_Ivan_1877_1949,1018244530
http://www.wikidata.org/entity/Q18529679,Johann Biatzowsky,B/Biatzovszky_Johann-Nepomuk_1801_1863,
http://www.wikidata.org/entity/Q18545577,Ioan Popescu,P/Popescu_Ioan_1832_1892,1026452635
http://www.wikidata.org/entity/Q18587262,Janez Vurnik,V/Vurnik_Janez_1849_1911,
http://www.wikidata.org/entity/Q18600362,Bernd Steiner,S/Steiner_Bernd_1884_1933,1013912535
http://www.wikidata.org/entity/Q18602631,Karl Vikas,V/Vikas_Karl_1875_1934,11876845X
http://www.wikidata.org/entity/Q18603873,Karl Friedrich Kühn,K/Kuehn_Karl-Friedrich_1884_1945,107693532X
http://www.wikidata.org/entity/Q18604195,Josip Gorup,G/Gorup-Slavinjski_Josip_1834_1912,1011382644
http://www.wikidata.org/entity/Q18604201,Josip Kopač,K/Kopac_Josip_1863_1949,
http://www.wikidata.org/entity/Q18620108,Clemens von Brandis,B/Brandis_Clemens-Franz_1798_1863,116402369
http://www.wikidata.org/entity/Q18635066,Jan Skramlík,S/Skramlik_Jan_1860_1936,1034796542
http://www.wikidata.org/entity/Q18642682,Josef Truhlář,T/Truhlar_Josef_1840_1914,1073948552
http://www.wikidata.org/entity/Q18644568,Matej Hubad,H/Hubad_Matej_1866_1937,137694946
http://www.wikidata.org/entity/Q18645521,Valentin Konšek,K/Konsek_Valentin_1816_1899,1013881893
http://www.wikidata.org/entity/Q18645523,Valentin Krisper,K/Krisper_Valentin_1860_1931,
http://www.wikidata.org/entity/Q18669710,István Vitális,V/Vitalis_Istvan_1871_1947,
http://www.wikidata.org/entity/Q88966961,Helene Wastl,W/Wastl_Helene_1896_1948,1204464928
http://www.wikidata.org/entity/Q89045265,Karl Fürhapter,F/Fuerhapter_Karl_1802_1883,1171542674
http://www.wikidata.org/entity/Q89094672,Karel Vorovka,V/Vorovka_Karel_1842_1914,
http://www.wikidata.org/entity/Q89206786,István Jóo,J/Joo_Istvan_1836_1898,1012903362
http://www.wikidata.org/entity/Q93556832,Rudolf Elmayer von Vestenbrugg,E/Elmayer-Vestenbrugg_Rudolf_1881_1970,105441376
http://www.wikidata.org/entity/Q94506816,Ignaz Joseph Weidlich,W/Weidlich_Ignaz_1747_1825,
http://www.wikidata.org/entity/Q94507316,August von Schmidt,S/Schmid_August_1801_1868,
http://www.wikidata.org/entity/Q94526917,Gerhard von Vering,V/Vering_Gerhard_1755_1823,103133534
http://www.wikidata.org/entity/Q94527716,Franz Balthasar Ulm,U/Ulm_Franz_1810_1881,
http://www.wikidata.org/entity/Q94530031,Friedrich Gottlieb Mayer,M/Maier_Friedrich_1793_1858,1020228741
http://www.wikidata.org/entity/Q94530081,Stephan Koch,K/Koch_Stephan_1772_1828,13766530X
http://www.wikidata.org/entity/Q94530620,Johann Baptist Auersperg,A/Auersperg_Johann-Baptist_1745_1816,100019153
http://www.wikidata.org/entity/Q94576178,Alexander Scaramelli,S/Scaramelli_Alessandro_1779_1862,
http://www.wikidata.org/entity/Q94577494,Jacob Locatelli,L/Locatelli_Giacomo_1756_1836,1019985577
http://www.wikidata.org/entity/Q94578403,Georg Unukich von Aradgrad,U/Unukich-Aradgrad_Georg_1814_1867,
http://www.wikidata.org/entity/Q94579367,Ludwig Pavek,P/Pavek_Ludwig_1837_1907,1025604652
http://www.wikidata.org/entity/Q94693131,Rudolph Schürer von Waldheim,S/Schuerer-Waldheim_Rudolf_1832_1890,132432978
http://www.wikidata.org/entity/Q94735231,Antonia Schikaneder,S/Schikaneder_Antonia__1868,13956943X
http://www.wikidata.org/entity/Q94738326,Auguste Scholz,S/Scholz_Auguste_1863_1945,130147966
http://www.wikidata.org/entity/Q94754305,Otto Voetter,V/Voetter_Otto_1841_1926,142520772
http://www.wikidata.org/entity/Q94761343,Josef Eberle,E/Eberle_Josef_1845_1921,143658441
http://www.wikidata.org/entity/Q94764660,Kurt Heller,H/Heller_Kurt_1898_1947,1011737841
http://www.wikidata.org/entity/Q94764942,Franz X. Reiter,R/Reiter_Franz-X_1875_1918,121384918
http://www.wikidata.org/entity/Q94765582,Josef Reichel,R/Reichl_Josef_1801_1856,13362983X
http://www.wikidata.org/entity/Q94790293,Josef Kriehuber,K/Kriehuber_Josef-Franz_1839_1905,136534503
http://www.wikidata.org/entity/Q94791074,Hermann Bachmann,B/Bachmann_Hermann_1856_1920,116035161
http://www.wikidata.org/entity/Q94791903,Otto Frank,F/Frank_Otto_1854_1916,136005187
http://www.wikidata.org/entity/Q94795441,Andreas Gaßner,G/Gassner_Andreas_1776_1823,136374859
http://www.wikidata.org/entity/Q94795557,Josef Gangl,G/Gangl_Josef_1895_1941,136357644
http://www.wikidata.org/entity/Q94795969,Martin Hagen,H/Hagen_Martin_1855_1923,131933736
http://www.wikidata.org/entity/Q94797604,Alfred Birk,B/Birk_Alfred_1855_1946,130104167
http://www.wikidata.org/entity/Q94806147,Johann Georg Scherzer,S/Scherzer_Johann-Georg_1811_,139563075
http://www.wikidata.org/entity/Q94807882,Wenzel Stowasser,S/Stowasser_Wenzel_1803_1860,1045065412
http://www.wikidata.org/entity/Q94808202,Robert Schlumberger von Goldeck,S/Schlumberger-Goldeck_Robert_1874_1944,101833725
http://www.wikidata.org/entity/Q94809940,Franz Schneider,S/Schneider_Franz_1794_1858,117644773
http://www.wikidata.org/entity/Q94809950,Ferdinand Schneider,S/Schneider_Ferdinand_1852_1899,130146803
http://www.wikidata.org/entity/Q94812331,Wenzel Schwarz,S/Schwarz_Wenzel_1830_1892,137695209
http://www.wikidata.org/entity/Q94822602,Karl Menzel,M/Menzel_Karl_1873_1944,13693031X
http://www.wikidata.org/entity/Q94825200,Gustav Loewe,L/Loewe_Gustav_1865_1913,117165468
http://www.wikidata.org/entity/Q94828902,Anton Weiß,W/Weiss_Anton_1852_1912,140014896
http://www.wikidata.org/entity/Q94829176,Ignaz Seidl,S/Seidl_Ignaz_1851_1929,1018681256
http://www.wikidata.org/entity/Q94834761,Josef Friedrich Kotzky,K/Kotzian_Josef-Maria_1856_1917,1018228977
http://www.wikidata.org/entity/Q94835218,Alexander Lainer,L/Lainer_Alexander_1858_1923,1017571279
http://www.wikidata.org/entity/Q94835351,Peter Ladstätter,L/Ladstaetter_Peter_1813_1897,1017573913
http://www.wikidata.org/entity/Q94842377,Theodor Kirchner,K/Kirchner_Theodor_1862_1908,1013340108
http://www.wikidata.org/entity/Q94845088,Max Straganz,S/Straganz_Max_1865_1936,117305987
http://www.wikidata.org/entity/Q94845284,Franz Jelinek,J/Jelinek_Franz_1865_1944,117094579
http://www.wikidata.org/entity/Q94847912,Johann Steinmayr,S/Steinmayr_Johann_1890_1944,141866993
http://www.wikidata.org/entity/Q94853882,Heinrich Joseph,J/Joseph_Heinrich_1875_1941,11719865X
http://www.wikidata.org/entity/Q94857146,Theodor Ritter von Winterhalder,W/Winterhalder_Theodor_1861_1941,127334785
http://www.wikidata.org/entity/Q94857310,Gustav Winter,W/Winter_Gustav_1846_1922,117409499
http://www.wikidata.org/entity/Q94863334,Ludwig Blume,B/Blume_Ludwig_1846_1897,116208260
http://www.wikidata.org/entity/Q94868630,Edmund Nobel,N/Nobel_Edmund_1883_1946,12649844X
http://www.wikidata.org/entity/Q94874343,Johann Mader,M/Mader_Johann_1796_1847,1019704179
http://www.wikidata.org/entity/Q94875858,Johann Knittel,K/Knitel_Johann_1846_1928,136092136
http://www.wikidata.org/entity/Q94880645,Leopold Tausch von GlöckelsThurn,T/Tausch-Gloeckelsthurn_Leopold_1858_1899,131912682
http://www.wikidata.org/entity/Q94881668,Salomon Spitzer,S/Spitzer_Salomon_1826_1893,140525483
http://www.wikidata.org/entity/Q94886430,Josef Schindler,S/Schindler_Josef_1854_1900,140431233
http://www.wikidata.org/entity/Q94892060,Wilhelm Schlesinger,S/Schlesinger_Wilhelm_1869_1947,117643602
http://www.wikidata.org/entity/Q94893782,Paul Rademacher,R/Rademacher_Paul_1842_1915,102730608X
http://www.wikidata.org/entity/Q94894157,Konrad Lange,L/Lange_Conrad_1806_1856,1017521794
http://www.wikidata.org/entity/Q94895572,Alexander Klahs,K/Klahs_Alexander_1834_1886,1013613775
http://www.wikidata.org/entity/Q94895802,Friedrich Kolbe,K/Kolbe_Friedrich_1828_1891,1013742257
http://www.wikidata.org/entity/Q94896443,Ferdinand Strakosch,S/Strakosch_Ferdinand_1820_1902,117306258
http://www.wikidata.org/entity/Q94898728,Franz Tuvora,T/Tuvora_Franz_1815_1866,102590074X
http://www.wikidata.org/entity/Q94904136,Ludwig Unger,U/Unger_Ludwig_1848_1923,143503995
http://www.wikidata.org/entity/Q94907089,Stanisław Przyłecki,P/Przylecki_Stanislaw_1805_1866,10437571X
http://www.wikidata.org/entity/Q94908026,Jakob Schreiner,S/Schreiner_Jakob_1854_1942,117045993
http://www.wikidata.org/entity/Q94909606,Alois Hauser,H/Hauser_Alois_1841_1896,12107238X
http://www.wikidata.org/entity/Q94918185,Lorenz Schön,S/Schoen_Lorenz_1817_1889,103184287X
http://www.wikidata.org/entity/Q94931614,Leopold Sommer,S/Sommer_Leopold_1812_1880,1035224607
http://www.wikidata.org/entity/Q94931829,Johann Tobias Uhlmann,U/Uhlmann_Johann-Tobias_1778_1838,1035380668
http://www.wikidata.org/entity/Q94936393,Franz Kronberger,K/Kronberger_Franz_1810_1846,134435168
http://www.wikidata.org/entity/Q94938530,Emil Hofmann,H/Hofmann_Emil_1864_1927,133721442
http://www.wikidata.org/entity/Q94944615,August Chabert,C/Chabert_August_1818_1849,173075967
http://www.wikidata.org/entity/Q94987624,Johann Elias Veith,V/Veith_Johann-Elias_1789_1885,1165335883
http://www.wikidata.org/entity/Q94990680,Samuel Tessedik,T/Tessedik_Samuel-Iii_1777_1821,1079250808
http://www.wikidata.org/entity/Q94991826,Matthäus Hartmann Edler von Franzenshuld,H/Hartmann-Franzenshuld_Mathias_1807_1866,131816179
http://www.wikidata.org/entity/Q95073490,Josef Rieger,R/Rieger_Josef_1880_1941,
http://www.wikidata.org/entity/Q95104406,Jan Vyhlídal,V/Vyhlidal_Jan_1861_1937,
http://www.wikidata.org/entity/Q95136020,Josef Taufer,T/Taufer_Josef_1869_1940,1052052940
http://www.wikidata.org/entity/Q95141305,Franz Linke,L/Linke_Franz_1880_1944,1019393688
http://www.wikidata.org/entity/Q95163844,Rudolf Mayer,M/Maier_Rudolf_1861_1936,
http://www.wikidata.org/entity/Q95166446,František Tischer,T/Tischer_Frantisek_1872_1939,1078392080
http://www.wikidata.org/entity/Q95175447,Jan Martinů,M/Martinu_Jan_1881_1940,
http://www.wikidata.org/entity/Q95214764,Karel Vaňouček,V/Vanoucek_Karel_1871_1937,
http://www.wikidata.org/entity/Q95246394,Karl Löffler,L/Loeffler_Karl_1823_1905,1019528478
http://www.wikidata.org/entity/Q95353883,Johann Weiß,W/Weiss_Johann_1794_1861,1207796018
http://www.wikidata.org/entity/Q95371617,Karl Leitenberger,L/Leitenberger_Karl_1879_,128069414
http://www.wikidata.org/entity/Q95471791,Method Lumír Sychra,S_43/Sychra_Method-Lumir_1884_1922,
http://www.wikidata.org/entity/Q96021260,Károly Neumann,N/Neumann_Karoly_1865_1944,1024436225
http://www.wikidata.org/entity/Q96776734,Karl Tumlirz,T/Tumlirz_Karl_1854_1936,1055088466
http://www.wikidata.org/entity/Q96909921,Miklós Wesselényi,W/Wesselenyi-Hadad_Miklos_1845_1916,1208654691
http://www.wikidata.org/entity/Q97460572,Josef Götz,G/Goetz_Josef_1855_1918,1011171457
http://www.wikidata.org/entity/Q97649945,Josef Ploner,P/Ploner_Josef_1841_1911,1026252148
http://www.wikidata.org/entity/Q98563209,Viktor Schwadron,S/Schwadron_Viktor_1865_1942,1168867541
http://www.wikidata.org/entity/Q98647425,Josef Wenz,W/Wenz_Josef_1826_1892,1208242083
http://www.wikidata.org/entity/Q98684321,Anton Schwarz,S/Schwarz_Anton_1868_1942,1033346624
http://www.wikidata.org/entity/Q98713723,Alois Birnbacher,B/Birnbacher_Alois_1849_1915,1055437932
http://www.wikidata.org/entity/Q98817412,Friedrich Abel,A/Abel_Friedrich_1844_1903,1054448906
http://www.wikidata.org/entity/Q1463875,Friedrich von Lössl,L/Loessl_Friedrich_1817_1907,126502862
http://www.wikidata.org/entity/Q1468303,Fritz Schrödter,S/Schroedter_Fritz_1855_1924,11708204X
http://www.wikidata.org/entity/Q1469443,Wolfgang Himmelbaur,H/Himmelbaur_Wolfgang_1886_1937,134067800
http://www.wikidata.org/entity/Q1431321,Franz Wacik,W/Wacik_Franz_1883_1938,119555468
http://www.wikidata.org/entity/Q1448553,Franz Philipp von Sommaruga,S/Sommaruga_Franz-Philipp_1815_1884,104376295
http://www.wikidata.org/entity/Q1449173,Franz Steinfeld,S/Steinfeld_Franz_1787_1868,138518971
http://www.wikidata.org/entity/Q1450014,Franz von Thun und Hohenstein,T/Thun-Hohenstein_Franz_1826_1888,1080004564
http://www.wikidata.org/entity/Q1453225,Jakob Waldstein,W/Waldstein_Jakob_1810_1876,106272996X
http://www.wikidata.org/entity/Q1456412,Wojciech Stattler,S/Stattler_Wojciech-Korneli_1800_1875,133377792
http://www.wikidata.org/entity/Q1457039,Aloys von Seiller,S/Seiller_Alois_1833_1918,1033731838
http://www.wikidata.org/entity/Q1461617,Béla Váli,V/Vali_Bela_1858_1896,
http://www.wikidata.org/entity/Q1462208,Friedrich Selle,S/Selle_Friedrich_1860_1931,101822873X
http://www.wikidata.org/entity/Q1462754,József Vészi,V/Veszi_Jozsef_1858_1940,1172479844
http://www.wikidata.org/entity/Q1463524,Gyula Wagner,W/Wagner_Gyula_1851_1937,
http://www.wikidata.org/entity/Q1465536,Mihály Wándza,W/Wandza-Somkut-Perecsen_Mihaly_1781_1854,
http://www.wikidata.org/entity/Q1471800,Adolf Ónodi,O/Onodi_Adolf_1857_1919,117134597
http://www.wikidata.org/entity/Q1472494,Ágoston Ötvös,O/Oetvoes_Agoston_1811_1861,122109740
http://www.wikidata.org/entity/Q1480646,Matthias Rudolf Toma,T/Toma_Matthias-Rudolf_1792_1869,139160647
http://www.wikidata.org/entity/Q1486794,Gabriele von Baumberg,B/Bacsanyi_Gabriele_1775_1839,119466848
http://www.wikidata.org/entity/Q1486794,Gabriele von Baumberg,B/Batsanyi_Gabriele_1766_1839,119466848
http://www.wikidata.org/entity/Q1491039,Gaetano Rossi,R/Rossi_Gaetano_1774_1855,119304805
http://www.wikidata.org/entity/Q1495261,Rudolf von Franz,F/Franz_Rudolf_1842_1909,139072411
http://www.wikidata.org/entity/Q1495927,Gaudentius Andreas Dunkler,D/Dunkler_Gaudentius-Andreas_1746_1829,143957929
http://www.wikidata.org/entity/Q1496482,Kurt Robitschek,R/Robitschek_Kurt_1890_1950,116577967
http://www.wikidata.org/entity/Q1497030,Josef Blaas,B/Blaas_Josef_1850_1936,116198427
http://www.wikidata.org/entity/Q1498691,Johann von Sieberer,S/Sieberer_Johann_1830_1914,133841448
http://www.wikidata.org/entity/Q1499963,Joseph Franz Kaiser,K/Kaiser_Josef-Franz-Xaver_1786_1859,129880159
http://www.wikidata.org/entity/Q1502382,Leopold Gondrecourt,G/Gondrecourt_Leopold_1816_1888,1011379791
http://www.wikidata.org/entity/Q1503715,Georg Bilgeri,B/Bilgeri_Georg_1873_1934,120908050
http://www.wikidata.org/entity/Q1503962,Georg Christoph Wilder,W/Wilder_Georg-Christian_1797_1855,11738027X
http://www.wikidata.org/entity/Q1504333,Georg Friedrich Marienburg,M/Marienburg_Georg-Friedrich_1820_1881,137353863
http://www.wikidata.org/entity/Q1504543,Georg Günther,G/Guenther_Georg_1869_1945,1100544941
http://www.wikidata.org/entity/Q1505605,Georg Petschek,P/Petschek_Georg_1872_1947,117702927
http://www.wikidata.org/entity/Q1512931,Gerhart Ellert,E/Ellert_Gerhart_1900_1975,105439525
http://www.wikidata.org/entity/Q1515295,Kassian Haid,H/Haid_Kassian_1879_1949,118700723
http://www.wikidata.org/entity/Q1515486,Marie Gordon,G/Gordon_Marie_1812_1863,130166294
http://www.wikidata.org/entity/Q1519040,Alfred Grund,G/Grund_Alfred_1875_1914,116894628
http://www.wikidata.org/entity/Q1520635,Rudolf Schöll,S/Schoell_Rudolf_1844_1893,116857498
http://www.wikidata.org/entity/Q1521764,Max von Oberleithner,O/Oberleithner_Max_1868_1935,117076961
http://www.wikidata.org/entity/Q1522191,Helene von Taussig,T/Taussig_Helene_1879_1942,128855827
http://www.wikidata.org/entity/Q1524753,Karl Damian von Schroff,S/Schroff_Karl-Damian_1802_1887,104299967
http://www.wikidata.org/entity/Q1531198,Jakob Ginzel,G/Ginzel_Jakob_1792_1862,136486177
http://www.wikidata.org/entity/Q1536327,Peter Kaufmann,K/Kaufmann_Johann-Peter_1764_1829,129633569
http://www.wikidata.org/entity/Q1539885,Gottlieb von Ankershofen,A/Ankershofen_Gottlieb_1795_1860,117762970
http://www.wikidata.org/entity/Q1544317,Johann Ferdinand von Schönfeld,S/Schoenfeld_Johann-Ferdinand_1750_1821,132120526
http://www.wikidata.org/entity/Q1545116,Pál Királyi,K/Kiralyi_Pal_1818_1892,101362775X
http://www.wikidata.org/entity/Q1545140,Stephan Edler von Wohlleben,W/Wohlleben_Stephan_1751_1823,129294845
http://www.wikidata.org/entity/Q1546005,Grete Meisel-Heß,G/Gellert_Grete_1879_1922,119017660
http://www.wikidata.org/entity/Q1552207,Albert Figdor,F/Figdor_Albert_1843_1927,119522845
http://www.wikidata.org/entity/Q1556437,Gustav Streicher,S/Streicher_Gustav_1873_1915,117317160
http://www.wikidata.org/entity/Q1565717,Johann Friedrich Kittl,K/Kittl_Johann-Friedrich_1806_1868,132250934
http://www.wikidata.org/entity/Q1570594,Alois Hörbiger,H/Hoerbiger_Alois_1810_1872,13759268X
