item,itemLabel,surname,first name,start_year,end_year,GND
http://www.wikidata.org/entity/Q86093,Wilhelm Exner,Exner,Wilhelm-Franz,1840,1931,101300891
http://www.wikidata.org/entity/Q86144,Hugo Weidel,Weidel,Hugo,1849,1899,1080304487
http://www.wikidata.org/entity/Q86277,Franz Schuh,Schuh,Franz,1804,1865,11764708X
http://www.wikidata.org/entity/Q86401,Edmund Oskar von Lippmann,Lippmann,Edmund-Oscar,1857,1940,117044814
http://www.wikidata.org/entity/Q86434,Karl Stoerk,Stoerk,Carl,1832,1899,117265977
http://www.wikidata.org/entity/Q86911,Peter von Goëss,Goess,Peter,1774,1846,12008127X
http://www.wikidata.org/entity/Q86962,Anton Csorich von Monte Creto,Csorich-Monte-Creto,Anton,1795,1864,130133361
http://www.wikidata.org/entity/Q87007,Karl Josef Napoleon Balling,Balling,Karl-Josef-Napoleon,1805,1868,117561843
http://www.wikidata.org/entity/Q87020,Kamil Krofta,Krofta,Kamil,1876,1945,121313891
http://www.wikidata.org/entity/Q87034,Karl Hoschna,Hoschna,Karl,1876,1911,135875374
http://www.wikidata.org/entity/Q87052,Hans Watzek,Watzek,Hans,1848,1903,119532654
http://www.wikidata.org/entity/Q87232,Leopold Schrötter von Kristelli,Schroetter-Kristelli,Leopold,1837,1908,116567570
http://www.wikidata.org/entity/Q87297,Olga Rudel-Zeynek,Rudel,Olga,1871,1948,128964944
http://www.wikidata.org/entity/Q87415,Julius Tandler,Tandler,Julius,1869,1936,118620657
http://www.wikidata.org/entity/Q87623,Johann Rudolf Czernin von und zu Chudenitz,Czernin,Johann-Rudolf,1757,1845,130133469
http://www.wikidata.org/entity/Q87679,Daniel Fenner von Fenneberg,Fenner-Fenneberg,Daniel,1820,1863,101733070
http://www.wikidata.org/entity/Q87741,Emil Alphons Rheinhardt,Rheinhardt,Emil-Alfons,1889,1945,116499745
http://www.wikidata.org/entity/Q87803,Alfred Rosche,Rosche,Alfred,1884,1947,130563676
http://www.wikidata.org/entity/Q87815,Heinrich Kadich von Pferd,Kadich-Pferd,Heinrich,1865,1918,124747248
http://www.wikidata.org/entity/Q87865,Meinhard von Pfaundler,Pfaundler-Hadermur,Meinhard,1872,1947,11614355X
http://www.wikidata.org/entity/Q87933,Franz Xaver Gewey,Gewey,Franz-Xaver-Karl,1764,1819,101464525
http://www.wikidata.org/entity/Q88122,Johann Emanuel Veith,Veith,Johann-Emanuel,1787,1876,119034964
http://www.wikidata.org/entity/Q88132,Salomon Kohn,Kohn,Salomon,1825,1904,116308710
http://www.wikidata.org/entity/Q88147,Marie Fillunger,Fillunger,Marie,1850,1930,11651387X
http://www.wikidata.org/entity/Q88169,Frederick Xavier Katzer,Katzer,Friedrich-Xaver,1844,1903,1013116941
http://www.wikidata.org/entity/Q88185,Josef Kyrle,Kyrle,Josef,1880,1926,135949629
http://www.wikidata.org/entity/Q88405,John Michael Kohler,Kohler,Johann-Michael,1844,1900,1013668324
http://www.wikidata.org/entity/Q88517,Ernst Kurth,Kurth,Ernst,1886,1946,118568256
http://www.wikidata.org/entity/Q88552,Joseph Beer,Beer,Joseph,1908,1987,131508520
http://www.wikidata.org/entity/Q88609,Rudolf Brestel,Brestel,Rudolf,1816,1881,135583969
http://www.wikidata.org/entity/Q88664,Anton Haeckl,Haeckel,Anton,,,13681803X
http://www.wikidata.org/entity/Q88783,Carl Gangolf Kayser,Kayser,Karl-Gangolf,1837,1895,139923268
http://www.wikidata.org/entity/Q88936,Karl Glossy,Glossy,Karl,1848,1937,116667478
http://www.wikidata.org/entity/Q88978,Ernst Stein,Stein,Ernst-Edward-Aurel,1891,1945,12899620X
http://www.wikidata.org/entity/Q89076,Carl Stellwag von Carion,Stellwag-Carion,Carl,1823,1904,117658014
http://www.wikidata.org/entity/Q89152,Andreas Reischek,Reischek,Andreas,1845,1902,118744380
http://www.wikidata.org/entity/Q89219,Nathaniel Meyer von Rothschild,Rothschild,Nathaniel-Mayer-Anselm,1836,1905,12244826X
http://www.wikidata.org/entity/Q89221,Georg von Georgievics,Georgievics,Georg,1859,1933,11753630X
http://www.wikidata.org/entity/Q89271,Moriz Heider,Heider,Moriz,1816,1866,135688388
http://www.wikidata.org/entity/Q89523,Anton Josef Gruscha,Gruscha,Anton-Josef,1820,1911,128447605
http://www.wikidata.org/entity/Q89722,Joseph Kyselak,Kyselak,Joseph,1799,1831,1017588910
http://www.wikidata.org/entity/Q89730,Ignaz Feigerle,Feigerle,Ignaz,1795,1863,116436433
http://www.wikidata.org/entity/Q89734,Christian d’Elvert,Delvert,Christian,1803,1896,116463430
http://www.wikidata.org/entity/Q89867,Michael Umlauf,Umlauf,Michael,1781,1842,139625143
http://www.wikidata.org/entity/Q89955,Anton Passy,Passy,Anton,1788,1847,116052821
http://www.wikidata.org/entity/Q90040,Ernest Finger,Finger,Ernst,1856,1939,137481179
http://www.wikidata.org/entity/Q90086,Ferdinand von Bissingen-Nippenburg,Bissingen-Nippenburg,Ferdinand-Ernst-Maria,1749,1831,135549051
http://www.wikidata.org/entity/Q90120,Josef Steinbach,Steinbach,Josef,1879,1937,1036158624
http://www.wikidata.org/entity/Q90130,Virgil von Helmreichen zu Brunnfeld,Helmreichen-Brunnfeld,Virgil,1804,1852,123365953
http://www.wikidata.org/entity/Q90183,Franz Benedikt Hermann,Hermann,Benedikt-Franz-Johann,1755,1815,100166393
http://www.wikidata.org/entity/Q90203,Guido Krafft,Krafft,Guido,1844,1907,137744307
http://www.wikidata.org/entity/Q90227,Eugen Megerle von Mühlfeld,Megerle-Muehlfeld,Eugen-Alexander,1810,1868,117163244
http://www.wikidata.org/entity/Q90550,August Pfizmaier,Pfizmaier,August,1808,1887,11881835X
http://www.wikidata.org/entity/Q92205,András Mechwart,Mechwart-Belecska,Andreas,1834,1907,123031230
http://www.wikidata.org/entity/Q93377,Ludwig Viktor von Österreich,Ludwig,Viktor,1842,1919,121750418
http://www.wikidata.org/entity/Q93847,Josef Frank,Frank,Josef,1885,1967,118534769
http://www.wikidata.org/entity/Q93991,Ferdinand von Hebra,Hebra,Ferdinand,1816,1880,116555998
http://www.wikidata.org/entity/Q94055,Oswald Redlich,Redlich,Oswald,1858,1944,118743732
http://www.wikidata.org/entity/Q94079,Moriz Hoernes,Hoernes,Moriz,1852,1917,117526010
http://www.wikidata.org/entity/Q94181,Theodor Gartner,Gartner,Theodor,1843,1925,118900846
http://www.wikidata.org/entity/Q94383,Fritz Luckhardt,Luckhardt,Fritz,1843,1894,140416714
http://www.wikidata.org/entity/Q94650,Vincenz Pilz,Pilz,Vinzenz,1816,1896,1026077613
http://www.wikidata.org/entity/Q94661,Jakob Minor,Minor,Jakob,1855,1912,117048526
http://www.wikidata.org/entity/Q96241,Max Friedländer,Friedlaender,Max,1829,1872,116797630
http://www.wikidata.org/entity/Q96330,Adolf Wahrmund,Wahrmund,Adolf,1827,1913,117114758
http://www.wikidata.org/entity/Q96940,Leopold Reichwein,Reichwein,Leopold,1878,1945,116403012
http://www.wikidata.org/entity/Q97315,Erwin Payr,Payr,Erwin,1871,1946,119150751
http://www.wikidata.org/entity/Q102892,Hans Chlumberg,Bardach-Chlumberg,Hans,1897,1930,123628911
http://www.wikidata.org/entity/Q109745,Eleonore de Ahna,Ahna,Eleonore,1838,1865,134086058
http://www.wikidata.org/entity/Q113304,Solomon Birnbaum,Birnbaum,Salomo-Ascher,1891,1989,118851772
http://www.wikidata.org/entity/Q114618,Franz Antoine,Antoine,Franz-De-Paula,1768,1834,137209878
http://www.wikidata.org/entity/Q8002243,Wilhelm Lothar Maria von Kerpen,Kerpen,Wilhelm,1741,1823,116141956
http://www.wikidata.org/entity/Q8075833,Zygmunt Łempicki,Lempicki,Zygmunt,1886,1943,116898380
http://www.wikidata.org/entity/Q110998193,Carl Wilhelm Schmidt,Schmid,Carl-Wilhelm,1794,1872,1030306486
http://www.wikidata.org/entity/Q8504064,Gandolph von Kuenburg,Kuenburg,Gandolph,1841,1921,130215856
http://www.wikidata.org/entity/Q9140120,Adam Pajgert,Pajgert,Adam,1829,1872,122044479
http://www.wikidata.org/entity/Q9145756,Aleksander Mniszek-Tchorznicki,Mniszek-Tchorznicki,Aleksander,1851,1916,1023333007
http://www.wikidata.org/entity/Q9155386,Anna Libera,Libera,Anna-Barbara,1805,1885,1019359331
http://www.wikidata.org/entity/Q9157363,Antoni Schneider,Schneider,Antoni-Julian,1825,1880,1031450238
http://www.wikidata.org/entity/Q9176849,Bolesław Orzechowicz,Orzechowicz,Boleslaw,1847,1927,
http://www.wikidata.org/entity/Q9202833,Dawid Schreiber,Schreiber,David,1874,1942,1032616423
http://www.wikidata.org/entity/Q9253538,Emil Prochaska,Prochaska,Emil,1877,1925,
http://www.wikidata.org/entity/Q9258738,Feliks Radwański,Radwanski,Feliks,1789,1861,1027326579
http://www.wikidata.org/entity/Q9264081,Fryderyk Papée,Papee,Fryderyk,1856,1940,1025028082
http://www.wikidata.org/entity/Q9281969,Grzegorz Michał Szymonowicz,Szymonowicz,Grzegorz-Michal,1800,1875,1051964741
http://www.wikidata.org/entity/Q9291598,Hermann Maximilian Schmidt-Goebel,Schmid,Hermann-Maximilian,1809,1882,104189665
http://www.wikidata.org/entity/Q9309945,Rezső Temesváry,Temesvary,Rezsoe,1864,1944,
http://www.wikidata.org/entity/Q9323799,Rudolf Kotula,Kotula,Rudolf,1875,1940,126518882
http://www.wikidata.org/entity/Q9341700,Stanisław Bądzyński,Badzynski-Badzyna-Junosza,Stanislaw-Ludwik-Filip,1862,1929,1058225952
http://www.wikidata.org/entity/Q9342762,Stanisław Pareński,Parenski,Stanislaw,1843,1913,
http://www.wikidata.org/entity/Q9345177,Stefan Majewski,Majewski,Stefan,1867,1936,1020457031
http://www.wikidata.org/entity/Q9354806,Tadeusz Rutowski,Rutowski,Tadeusz,1853,1918,128368446
http://www.wikidata.org/entity/Q9356775,Theodor Karl Haase,Haase,Theodor-Karl,1834,1909,126563233
http://www.wikidata.org/entity/Q9370449,Walerian Serwatowski,Serwatowski,Walerian,1810,1891,1033823406
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,Lozinski,Walery,1837,1861,1012672395
http://www.wikidata.org/entity/Q9371642,Wawrzyniec Teisseyre,Teisseyre,Karol-Wawrzyniec,1860,1939,1157500323
http://www.wikidata.org/entity/Q9381971,Władysław Kosiński,Kosinski,Wladyslaw,1844,1914,
http://www.wikidata.org/entity/Q9382041,Władysław Leopold Jaworski,Jaworski,Wladyslaw-Leopold,1865,1930,121261069
http://www.wikidata.org/entity/Q9382205,Władysław Pilat,Pilat,Wladyslaw,1857,1908,1026074835
http://www.wikidata.org/entity/Q9392949,Zygmunt Kozłowski,Kozlowski,Zygmunt-Bolesta,1831,1893,1018204857
http://www.wikidata.org/entity/Q10093755,Karl Friedrich Krüger,Krueger,Karl-Friedrich,1765,1828,135733456
http://www.wikidata.org/entity/Q10539526,Jan Voborník,Vobornik,Jan,1854,1946,
http://www.wikidata.org/entity/Q10729236,Albert Milota,Milota,Albert,1877,1940,
http://www.wikidata.org/entity/Q10816489,Josef Hellich,Hellich,Josef-Adalbert,1807,1880,124801498
http://www.wikidata.org/entity/Q10853923,Antonín Jaroslav Vrťátko,Vrtatko,Antonin-Jaroslav,1815,1892,
http://www.wikidata.org/entity/Q10854076,Antonín Podlaha,Podlaha,Antonin,1865,1932,
http://www.wikidata.org/entity/Q10854173,Antonín Vávra,Vavra,Antonin,1848,1928,1165272032
http://www.wikidata.org/entity/Q10856425,Arnošt Tvarůžek,Tvaruzek,Arnost,1865,1936,
http://www.wikidata.org/entity/Q10860797,Zikmund Kolešovský,Kolesovsky,Zikmund-Michael,1817,1868,137683456
http://www.wikidata.org/entity/Q11065945,Bedřich Peška,Peska,Bedrich,1820,1904,1025804856
http://www.wikidata.org/entity/Q11065967,Bedřich Piskač,Piskac,Bedrich,1898,1929,1026191521
http://www.wikidata.org/entity/Q11221473,Jaroslav Hlava,Hlava,Jaroslav,1855,1924,1011873273
http://www.wikidata.org/entity/Q11285857,Jerzy Henryk Lubomirski,Lubomirski,Jerzy,1817,1872,130408530
http://www.wikidata.org/entity/Q11690207,Christian Genersich,Genersich,Christian,1759,1825,100141226
http://www.wikidata.org/entity/Q11697092,Ernő Emil Moravcsik,Moravcsik,Ernoe-Emil,1858,1924,1023816253
http://www.wikidata.org/entity/Q11698823,Franz Hofer,Hofer,Franz,1885,1915,13136653X
http://www.wikidata.org/entity/Q11706888,Břetislav Tolman,Tolman,Bretislav,1873,1937,127863508
http://www.wikidata.org/entity/Q11711227,Ignacy Kamiński,Kaminski,Ignacy,1820,1902,1013088859
http://www.wikidata.org/entity/Q11716372,Jakub Bojko,Bojko,Jakob,1857,1943,120055406
http://www.wikidata.org/entity/Q11718780,Jan Ptaśnik,Ptasnik,Jan,1876,1930,1027018211
http://www.wikidata.org/entity/Q11719408,Jan Wincenty Kopff,Kopff,Johann-Vincenz,1763,1832,1013941489
http://www.wikidata.org/entity/Q11725459,Jerzy Struszkiewicz,Struszkiewicz,Jerzy,1883,1948,
http://www.wikidata.org/entity/Q11730506,Józef Kasznica,Kasznica,Jozef,1834,1887,1013113306
http://www.wikidata.org/entity/Q11731233,Józef Rafacz,Rafacz,Jozef,1890,1944,1015079237
http://www.wikidata.org/entity/Q11731322,Józef Sare,Sare,Jozef,1850,1929,127702741
http://www.wikidata.org/entity/Q11735670,Karel Kuffner,Kuffner,Karl,1858,1940,1017151512
http://www.wikidata.org/entity/Q11736037,Karol Fryderyk Otremba,Otremba,Karol-Fryderyk-August,1800,1876,1024836800
http://www.wikidata.org/entity/Q11736199,Karol Mecherzyński,Mecherzynski,Karol,1800,1881,1021176869
http://www.wikidata.org/entity/Q11737941,Kazimierz Jan Miczyński,Miczynski,Kazimierz,1868,1918,1023070324
http://www.wikidata.org/entity/Q11738029,Kazimierz Kostanecki,Kostanecki,Kazimierz,1863,1940,117538248
http://www.wikidata.org/entity/Q11763564,Ludomir Sawicki,Sawicki,Ludomir,1884,1928,101940726
http://www.wikidata.org/entity/Q11763869,Ludwik Młynek,Mlynek,Ludwik,1864,1941,1023332604
http://www.wikidata.org/entity/Q11764030,Ludovica Rosa Gräfin Ossoliński,Ossolinska,Ludwika-Roza,1797,1850,1024833100
http://www.wikidata.org/entity/Q11764172,Louise von Holtei,Holtei,Luise,1800,1825,116969040
http://www.wikidata.org/entity/Q11766673,Maksymilian Rutkowski,Rutkowski,Maksymilian,1867,1947,
http://www.wikidata.org/entity/Q11774365,David Kuh,Kuh,David,1819,1879,137415532
http://www.wikidata.org/entity/Q11780880,Mikołaj Rey,Rey,Mikolaj,1866,1932,
http://www.wikidata.org/entity/Q11781716,Miroslav Malovrh,Malovrh,Miroslav,1861,1922,1020689277
http://www.wikidata.org/entity/Q11818113,Piotr Steinkeller,Steinkeller,Piotr-Antoni,1799,1854,1033928933
http://www.wikidata.org/entity/Q11876912,Egon Lerch,Lerch,Egon,1886,1915,139877975
http://www.wikidata.org/entity/Q11878404,Emanuel Boricky,Boricky,Emanuel,1840,1881,116252995
http://www.wikidata.org/entity/Q11878418,Emanuel Heinrich Komers von Lindenbach,Komers-Lindenbach,Emanuel-Heinrich,1810,1889,137058497
http://www.wikidata.org/entity/Q11878442,Emanuel Kubíček,Kubicek,Emanuel,1873,1933,
http://www.wikidata.org/entity/Q11878444,Emanuel Kusý,Kusy-Dubrav,Emanuel,1844,1905,132991551
http://www.wikidata.org/entity/Q11899907,Vilém Pospíšil,Pospisil,Vilem,1873,1942,
http://www.wikidata.org/entity/Q12001298,Věnceslava Lužická,Srbova,Anna,1835,1920,103557649X
http://www.wikidata.org/entity/Q12002978,Ferdinand Schulz,Schulz,Ferdinand,1835,1905,1033247537
http://www.wikidata.org/entity/Q12003473,Ferdinand von Schrott,Schrott,Ferdinand,1843,1921,1032940336
http://www.wikidata.org/entity/Q12003494,Ferdinand von Wimmer,Wimmer,Ferdinand,1860,1919,1225370043
http://www.wikidata.org/entity/Q12016922,František Krásl,Krasl,Frantisek,1844,1907,
http://www.wikidata.org/entity/Q12017105,František Jan Mošner,Mosner,Frantisek,1797,1876,1023724960
http://www.wikidata.org/entity/Q12017305,František Michl,Michl,Frantisek,1850,1900,
http://www.wikidata.org/entity/Q12017320,František Mnohoslav Vrána,Vrana,Frantisek,1853,1882,
http://www.wikidata.org/entity/Q12017474,František Schmoranz,Schmoranz,Frantisek,1814,1902,1031230432
http://www.wikidata.org/entity/Q12017492,František Snopek,Snopek,Frantisek,1853,1921,128289384
http://www.wikidata.org/entity/Q12017541,František Turinský,Turinsky,Frantisek,1797,1852,134149726
http://www.wikidata.org/entity/Q12017711,František Špatný,Spatny,Frantisek,1814,1883,1035438429
http://www.wikidata.org/entity/Q12017800,Franz Schreiber,Schreiber,Franz,1897,1947,103262938X
http://www.wikidata.org/entity/Q12018528,Gustav Franz von Schreiner,Schreiner,Gustav-Franz-Xav,1793,1872,117045926
http://www.wikidata.org/entity/Q12019422,Helena Malířová,Malirova,Helena,1877,1940,102068805X
http://www.wikidata.org/entity/Q12020888,Hugo Baar,Baar,Hugo,1873,1912,122515498
http://www.wikidata.org/entity/Q12022301,Jakub Seifert,Seifert,Jakub,1846,1919,
http://www.wikidata.org/entity/Q12022372,Jan Alois Sudiprav Rettig,Rettig,Jan-Alois-Sudiprav,1774,1844,1027873774
http://www.wikidata.org/entity/Q12022428,Jan Bohuslav Miltner,Miltner,Jan-Bohuslav,1841,1887,1023121859
http://www.wikidata.org/entity/Q12022826,Jan Melič,Melic,Johann,1763,1837,116873442
http://www.wikidata.org/entity/Q12023070,Johann Baptist Schwetz,Schwetz,Johann-Bapt,1803,1890,138391602
http://www.wikidata.org/entity/Q12023120,Johann Skrejšovsky,Skrejsovsky,Jan-Stanislav,1831,1883,1034797085
http://www.wikidata.org/entity/Q12023726,Jaroslav Bakeš,Bakes,Jaroslav,1871,1930,
http://www.wikidata.org/entity/Q12024855,Jindřich Vodák,Vodak,Jindrich,1867,1940,
http://www.wikidata.org/entity/Q12025758,Karl Hickel,Hickel,Karl,1811,1855,1070471755
http://www.wikidata.org/entity/Q12026248,Josef Kopallik,Kopallik,Joseph,1849,1897,10260889X
http://www.wikidata.org/entity/Q55891047,Carl Peter Kheil,Kheil,Karel-Petr,1817,1881,13184296X
http://www.wikidata.org/entity/Q31092066,Gustav Scheuthaler,Scheuthauer,Gustav,1832,1894,138413266
http://www.wikidata.org/entity/Q55843138,Daniel von Lapp,Lapp,Daniel,1836,1910,136308597
http://www.wikidata.org/entity/Q55843172,Alexander Löffler,Loeffler,Alexander,1866,1929,117676748
http://www.wikidata.org/entity/Q55843282,Hugo von Noot,Noot,Hugo,1842,1923,136982638
http://www.wikidata.org/entity/Q55845071,Franz von Moro,Moro,Franz,1782,1866,137570228
http://www.wikidata.org/entity/Q55845714,August Platte,Platte,August,1831,1903,1026198895
http://www.wikidata.org/entity/Q55845717,Robert Platzer,Platzer,Robert,1831,1868,139215921
http://www.wikidata.org/entity/Q55845775,Emil Freiherr Probszt von Ohstorff,Probszt-Ohstorff,Emil,1838,1913,136064779
http://www.wikidata.org/entity/Q55846183,Maximilian Samassa,Samassa,Max,1862,1945,139479694
http://www.wikidata.org/entity/Q55846289,Marianne Schenkl,Schrutka-Rechtenstamm,Marianne,1855,1947,1032964014
http://www.wikidata.org/entity/Q55846381,Karl Johann Ritter von Schmarda,Schmarda,Karl-Johann,1826,1899,139599363
http://www.wikidata.org/entity/Q55846564,Max Schürer von Waldheim,Schuerer-Waldheim,Max,1860,1942,1020892161
http://www.wikidata.org/entity/Q55846837,Gottfried Starkl,Starkl,Gottfried,1856,1910,117217921
http://www.wikidata.org/entity/Q55847989,Heinrich Pfannl,Pfannl,Heinrich,1870,1929,117684937
http://www.wikidata.org/entity/Q55854540,Ludwig Laurenzi,Laurenzi,Ludwig,1788,1859,137846649
http://www.wikidata.org/entity/Q55856066,Albin Johann von Medelhammer,Medelhammer,Albin-Johann,1776,1838,138682445
http://www.wikidata.org/entity/Q55857874,Albert Karl Graf von Nostitz-Rieneck,Nostitz-Rieneck,Albert,1843,1929,138260974
http://www.wikidata.org/entity/Q55857884,Karl Erwein Graf von Nostitz-Rieneck,Nostitz-Rieneck,Karl-Erwein,1850,1911,138263043
http://www.wikidata.org/entity/Q55860192,Leonhard Graf von Rothkirch und Panthen,Rothkirch-Panthen,Leonhard,1773,1842,1028565593
http://www.wikidata.org/entity/Q55860427,Robert Salcher,Salcher,Robert,1875,1935,139613773
http://www.wikidata.org/entity/Q55885917,Josef Ritter von Schreibers,Schreibers,Joseph-Ludwig,1793,1874,121192059
http://www.wikidata.org/entity/Q55887037,Siegmund Schumacher von Marienfrid,Schumacher-Marienfrid,Siegmund,1872,1944,117647705
http://www.wikidata.org/entity/Q55889438,Ludwig Seyss,Seyss,Ludwig,1817,1891,1019254890
http://www.wikidata.org/entity/Q55895413,Karl von Tegetthoff,Tegetthoff,Karl,1826,1881,1052252397
http://www.wikidata.org/entity/Q55896028,Emanuel Tschinkel,Tschinkel,Emanuel,1814,1871,138788022
http://www.wikidata.org/entity/Q55896068,Heinrich Reitzenbeck,Reitzenbeck,Heinrich,1812,1893,116432810
http://www.wikidata.org/entity/Q55896351,Julius Vargha,Vargha,Julius,1841,1909,115487964
http://www.wikidata.org/entity/Q55896512,Emmerich Ranzoni,Ranzoni,Emerich,1823,1898,116330384
http://www.wikidata.org/entity/Q55899321,Mose Giuseppe Levi,Levi,Moise-Giuseppe,1796,1859,116963042
http://www.wikidata.org/entity/Q55903904,Frédéric Spitzer,Spitzer,Frederic,1815,1890,128809833
http://www.wikidata.org/entity/Q55903970,Karl Selb,Selb,Karl,1760,1819,138424365
