oeblxmlname,awLabel,aw_url,instance_of,location,inception,creator,mainsubject,mainsubjectLabel,depicts,depictsLabel,madefrom,height,width
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q42165,buttocks,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q56597148,Q56597148,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q1279269,chignon,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q2457980,Clothing in ancient Rome,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q3231788,handbra,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q9103,breast,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q193818,hip,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q3039121,drapery,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q201664,bracelet,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q1279269,chignon,http://www.wikidata.org/entity/Q40088,92,192
B/Brahms_Johannes_1833_1897,Symphony No. 1,,,,,,,,,,,,
B/Bolyai-Bolya_Johann_1802_1860,non-Euclidean geometry,,,,,,,,,,,,
B/Brahms_Johannes_1833_1897,Symphony No. 3,,,,,,,,,,,,
B/Brahms_Johannes_1833_1897,Symphony No. 4,,,,,,,,,,,,
B/Brahms_Johannes_1833_1897,A German Requiem,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q83772,toplessness,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q3478442,half reclining,http://www.wikidata.org/entity/Q40088,92,192
R/Rumpelmayer_Viktor_1830_1885,Christ Church,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q154425,toe,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q154425,toe,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q47652,Venus,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q40861,155,
P/Porumbescu_Ciprian_1853_1883,Trei culori,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q184353,Charites,http://www.wikidata.org/entity/Q40861,182,
Q/Quarenghi_Giacomo-Antonio-Domenico_1744_1817,Smolny Institute,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q171495,mattress,http://www.wikidata.org/entity/Q40088,92,192
M/Mikszath_Kalman_1847_1910,The Siege of Beszterce,,,,,,,,,,,,
M/Mikszath_Kalman_1847_1910,A fekete város,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q152785,Pauline Bonaparte,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q3039121,drapery,http://www.wikidata.org/entity/Q40861,155,
F/Fall_Leo_1873_1925,Die Dollarprinzessin,,,,,,,,,,,,
B/Bettauer_Hugo_1872_1925,The City Without Jews,,,,,,,,,,,,
N/Nuell_Eduard_1812_1868,Vienna State Opera,,,http://www.wikidata.org/entity/Q1741,1869-05-25T00:00:00Z,,,,,,,,
L/Lehar_Franz_1870_1948,Der Zarewitsch,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q40861,155,
S/Sicard-Sicardsburg_August_1813_1868,Vienna State Opera,,,http://www.wikidata.org/entity/Q1741,1869-05-25T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q2044369,intergluteal cleft,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q5011,Cupid,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q89,apple,http://www.wikidata.org/entity/Q40088,92,192
J/Janacek_Leos_1854_1928,Sinfonietta,,,,1926-01-01T00:00:00Z,,,,,,,,
F/Foerster_Ludwig-Christian-Friedrich_1797_1863,Dohány Street Synagogue,,,,1859-01-01T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q43801,umbilicus,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q10971235,cushion,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q328703,hug,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q808132,barefoot,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q14130,waist-length hair,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q121973,Eros,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q1201922,wreath,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q133279,back,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q40088,92,192
K/Koelcsey_Ferenc_1790_1838,Himnusz,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q236232,waist,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q14130,waist-length hair,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q35500,Aphrodite,http://www.wikidata.org/entity/Q40088,92,192
L/Lehar_Franz_1870_1948,Der Graf von Luxemburg,,,,1909-01-01T00:00:00Z,,,,,,,,
H/Hasenoehrl_Friedrich_1874_1915,black body,,,,,,,,,,,,
H/Hasek_Jaroslav_1883_1923,The Good Soldier Švejk,,,,1921-01-01T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q222560,quiver,http://www.wikidata.org/entity/Q40861,155,
B/Brahms_Johannes_1833_1897,Hungarian Dances,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q876082,sole,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q328703,hug,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q3039121,drapery,http://www.wikidata.org/entity/Q40088,92,192
F/Foerster_Ludwig-Christian-Friedrich_1797_1863,Palais Todesco,,,,,,,,,,,,
B/Brahms_Johannes_1833_1897,Academic Festival Overture,,,,1880-01-01T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q10791,nudity,http://www.wikidata.org/entity/Q40861,182,
P/Porumbescu_Ciprian_1853_1883,Himni i Flamurit,,,,,,,,,,,,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q15223957,Dimples of Venus,http://www.wikidata.org/entity/Q40088,92,192
B/Behrens_Peter_1868_1940,AEG’s Turbine factory,,,http://www.wikidata.org/entity/Q699800,1908-01-01T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q40861,182,
C/Canova_Antonio_1757_1822,The Three Graces,,,,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q15223957,Dimples of Venus,http://www.wikidata.org/entity/Q40861,182,
M/Marchesi_Pompeo_1789_1858,Monument to Saint John of God (Milan),,,http://www.wikidata.org/entity/Q73914049,1837-01-01T00:00:00Z,http://www.wikidata.org/entity/Q431992,,,http://www.wikidata.org/entity/Q320171,John of God,,,
L/Laszlo-Lombos_Fueloep-Elek_1869_1937,Countess Anna de Noailles,,,http://www.wikidata.org/entity/Q23402,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q704208,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q18668582,93.5,73
B/Brahms_Johannes_1833_1897,Tragic Overture,,,,1880-01-01T00:00:00Z,,,,,,,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q2818656,8th King's Royal Irish Hussars,http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q2818656,8th King's Royal Irish Hussars,http://www.wikidata.org/entity/Q41177,,
M/Marchesi_Pompeo_1789_1858,Monument to Cesare Beccaria,,,,1837-01-01T00:00:00Z,http://www.wikidata.org/entity/Q431992,,,http://www.wikidata.org/entity/Q223723,Cesare Beccaria,http://www.wikidata.org/entity/Q40861,,
C/Czermak_Jaroslav_1831_1878,Henri Bernard van der Kolk at age 2,,,http://www.wikidata.org/entity/Q190804,1857-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715879,,,,,http://www.wikidata.org/entity/Q296955,53.5,44
C/Canova_Antonio_1757_1822,Hercules and Lychas,,,http://www.wikidata.org/entity/Q1492387,1795-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q240679,Hercules,http://www.wikidata.org/entity/Q40861,335,
G/Gasser_Hanns_1817_1868,Q1241037,,,http://www.wikidata.org/entity/Q688588,,http://www.wikidata.org/entity/Q877357,,,,,http://www.wikidata.org/entity/Q40088,,
H/Hellmer_Edmund_1850_1935,Power on Land,,,http://www.wikidata.org/entity/Q978722,,http://www.wikidata.org/entity/Q223576,,,,,,,
M/Malczewski_Jacek_1854_1929,Polish Hamlet. Portrait of Aleksander Wielopolski,,,http://www.wikidata.org/entity/Q153306,1903-01-01T00:00:00Z,http://www.wikidata.org/entity/Q448189,,,http://www.wikidata.org/entity/Q7225936,Polonia,http://www.wikidata.org/entity/Q296955,100,149
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q1164128,Copenhagen,http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q1164128,Copenhagen,http://www.wikidata.org/entity/Q41177,,
K/Kossak_Wojciech_1856_1942,Racławice Panorama,,,http://www.wikidata.org/entity/Q9378128,1980-11-12T00:00:00Z,http://www.wikidata.org/entity/Q708238,,,,,,1500,
B/Boehm_Josef-Edgar_1834_1890,Statue of Queen Victoria,,,http://www.wikidata.org/entity/Q5146396,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q1986098,standing,,,
L/Laszlo-Lombos_Fueloep-Elek_1869_1937,Countess Anna de Noailles,,,http://www.wikidata.org/entity/Q23402,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q704208,,,http://www.wikidata.org/entity/Q482,poetry,http://www.wikidata.org/entity/Q296955,93.5,73
C/Czermak_Jaroslav_1831_1878,Guillaume Anne van der Brugghen (1812-91),,,http://www.wikidata.org/entity/Q190804,1857-01-01T00:00:00Z,http://www.wikidata.org/entity/Q715879,,,,,http://www.wikidata.org/entity/Q296955,81.5,65.5
Q/Quarenghi_Giacomo-Antonio-Domenico_1744_1817,Alexander Palace,,,,1793-01-01T00:00:00Z,,,,,,,,
B/Boehm_Josef-Edgar_1834_1890,Statue of Queen Victoria,,,http://www.wikidata.org/entity/Q5146396,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q119814,regalia,,,
C/Canova_Antonio_1757_1822,Hercules and Lychas,,,http://www.wikidata.org/entity/Q1492387,1795-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q922330,Lichas,http://www.wikidata.org/entity/Q40861,335,
L/Laszlo-Lombos_Fueloep-Elek_1869_1937,Countess Anna de Noailles,,,http://www.wikidata.org/entity/Q23402,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q704208,,,http://www.wikidata.org/entity/Q482,poetry,http://www.wikidata.org/entity/Q18668582,93.5,73
C/Canova_Antonio_1757_1822,George Washington,,,http://www.wikidata.org/entity/Q41087,1820-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q23,George Washington,http://www.wikidata.org/entity/Q40861,,
B/Behrens_Peter_1868_1940,Mannesmann-Haus,,,,1911-01-01T00:00:00Z,,,,,,,,
F/Franzos_Karl-Emil_1848_1904,Q1196233,,,,,,,,,,,,
H/Hormayr-Hortenburg_Josef_1781_1848,Q97062838,,,,,,,,,,,,
L/Lichnowsky_Eduard-Maria_1789_1845,Q93268579,,,,,,,,,,,,
S/Salieri_Antonio_1750_1825,Europa riconosciuta,,,,,,,,,,,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q4213,telescope,http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q4213,telescope,http://www.wikidata.org/entity/Q41177,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q7438113,Scottish regiment,http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q7438113,Scottish regiment,http://www.wikidata.org/entity/Q41177,,
J/Janacek_Leos_1854_1928,Káťa Kabanová,,,,,,,,,,,,
S/Salieri_Antonio_1750_1825,Il Moro,,,,,,,,,,,,
M/Mikszath_Kalman_1847_1910,Q106768059,,,,,,,,,,,,
M/Mrstik_Vilem_1863_1912,Maryša,,,,,,,,,,,,
K/Koelloe_Miklos_1861_1900,Q20435943,,,,,http://www.wikidata.org/entity/Q528213,,,,,http://www.wikidata.org/entity/Q34095,,
M/Marchesi_Pompeo_1789_1858,Monument to Alessandro Volta (Como),,,http://www.wikidata.org/entity/Q61990538,,http://www.wikidata.org/entity/Q431992,,,http://www.wikidata.org/entity/Q680,Alessandro Volta,,,
J/Jellinek_Adolf_1820_1893,Bet Ha-Midrash,,,,,,,,,,,,
B/Behrens_Peter_1868_1940,Neue Fabrik für Bahnmaterial,,,http://www.wikidata.org/entity/Q644350,1911-01-01T00:00:00Z,,,,,,,,
F/Franzos_Karl-Emil_1848_1904,The Jews of Barnow,,,,,,,,,,,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q131691,"Arthur Wellesley, 1st Duke of Wellington",http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q131691,"Arthur Wellesley, 1st Duke of Wellington",http://www.wikidata.org/entity/Q41177,,
L/Laszlo-Lombos_Fueloep-Elek_1869_1937,Portrait of Marshal Lyautey,,,http://www.wikidata.org/entity/Q167863,1929-01-01T00:00:00Z,http://www.wikidata.org/entity/Q704208,,,,,http://www.wikidata.org/entity/Q296955,,
L/Laszlo-Lombos_Fueloep-Elek_1869_1937,Portrait of Marshal Lyautey,,,http://www.wikidata.org/entity/Q167863,1929-01-01T00:00:00Z,http://www.wikidata.org/entity/Q704208,,,,,http://www.wikidata.org/entity/Q1314278,,
M/Malczewski_Jacek_1854_1929,Polish Hamlet. Portrait of Aleksander Wielopolski,,,http://www.wikidata.org/entity/Q153306,1903-01-01T00:00:00Z,http://www.wikidata.org/entity/Q448189,,,http://www.wikidata.org/entity/Q2447542,Prince Hamlet,http://www.wikidata.org/entity/Q12321255,100,149
J/Janacek_Leos_1854_1928,The Cunning Little Vixen,,,,,,,,,,,,
A/Arany_Johann_1817_1882,Toldi trilogy,,,,,,,,,,,,
P/Porumbescu_Ciprian_1853_1883,Pe-al nostru steag e scris Unire,,,,,,,,,,,,
M/Malczewski_Jacek_1854_1929,Polish Hamlet. Portrait of Aleksander Wielopolski,,,http://www.wikidata.org/entity/Q153306,1903-01-01T00:00:00Z,http://www.wikidata.org/entity/Q448189,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q12321255,100,149
A/Anelli_Angelo_1761_1820,L'Italiana in Algeri,,,http://www.wikidata.org/entity/Q495,,,,,,,,,
H/Hellmer_Edmund_1850_1935,"Goethe monument, Vienna",,,,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q223576,,,http://www.wikidata.org/entity/Q5879,Johann Wolfgang von Goethe,http://www.wikidata.org/entity/Q22731,,
H/Hellmer_Edmund_1850_1935,"Goethe monument, Vienna",,,,1900-01-01T00:00:00Z,http://www.wikidata.org/entity/Q223576,,,http://www.wikidata.org/entity/Q5879,Johann Wolfgang von Goethe,http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q772054,Grenadier Guards,http://www.wikidata.org/entity/Q34095,,
B/Boehm_Josef-Edgar_1834_1890,Equestrian statue of the Duke of Wellington,,,http://www.wikidata.org/entity/Q2166146,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q772054,Grenadier Guards,http://www.wikidata.org/entity/Q41177,,
B/Boehm_Josef-Edgar_1834_1890,Statue of Queen Victoria,,,http://www.wikidata.org/entity/Q5146396,1888-01-01T00:00:00Z,http://www.wikidata.org/entity/Q85180,,,http://www.wikidata.org/entity/Q9439,Queen Victoria,,,
