,creator,contributor,date,cdate,mediumI,mediumII,mediumIII,mediumIV,mediumV,mediumVI,mediumVII,,extent,currentLocation,dcidentifier,providerproxy,providedcho,ml,mf,aggregation,dp,rights,title,coverage,creation,description,relation,subjectI,subjectII,subjectIII,typeI,typeII,typeIII,language,
12346,Gustav Klimt,,,1895,"Bleistift, weiß gehöht
Graphite, white hightening",,,,,,,,"Blatt: 44,4 x 31 cm",,36561,http://data.europeana.eu/proxy/provider/15508/36561,http://data.europeana.eu/item/15508/36561,,,http://data.europeana.eu/aggregation/provider/15508/36561,Albertina,http://www.europeana.eu/rights/rr-f/,"Brustbild eines Kindes
Studie für Liebe",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=36561,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1904,"Bleistift
Graphite",,,,,,,,Blatt: 35 x 55 cm,,36633,http://data.europeana.eu/proxy/provider/15508/36633,http://data.europeana.eu/item/15508/36633,,,http://data.europeana.eu/aggregation/provider/15508/36633,Albertina,http://www.europeana.eu/rights/rr-f/,Liegende mit erhobenem rechten Bein,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=36633,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1914/15,"Bleistift
Graphite",,,,,,,,"Blatt: 37,5 x 57 cm",,36866,http://data.europeana.eu/proxy/provider/15508/36866,http://data.europeana.eu/item/15508/36866,,,http://data.europeana.eu/aggregation/provider/15508/36866,Albertina,http://www.europeana.eu/rights/rr-f/,Liegender Akt,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=36866,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1897/98,"Feder in Tusche, Korrekturen in weißer Deckfarbe
Brush with ink, corrections in white gouache",,,,,,,,"Blatt: 41,5 x 9,8 cm",,37133,http://data.europeana.eu/proxy/provider/15508/37133,http://data.europeana.eu/item/15508/37133,,,http://data.europeana.eu/aggregation/provider/15508/37133,Albertina,http://www.europeana.eu/rights/rr-f/,"Fliegender Dreifuß
Illustration für Ver Sacrum",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=37133,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1915/16,"Bleistift
Graphite",,,,,,,,"57 x 37,4 cm
Blatt: 57 x 37,4 cm",,37634,http://data.europeana.eu/proxy/provider/15508/37634,http://data.europeana.eu/item/15508/37634,,,http://data.europeana.eu/aggregation/provider/15508/37634,Albertina,http://www.europeana.eu/rights/rr-f/,Sitzende mit aufgestütztem Kinn. Studie für das Bildnis der Friederike Maria Beer,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=37634,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1903-04,Bleistift,,,,,,,,"35,2 x 55,2 cm",,38348,http://data.europeana.eu/proxy/provider/15508/38348,http://data.europeana.eu/item/15508/38348,,,http://data.europeana.eu/aggregation/provider/15508/38348,Albertina,http://www.europeana.eu/rights/rr-f/,Studie zum Bildnis Adele Bloch-Bauer (sitzend im ausgebreiteten Gewand),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=38348,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1904,"Bleistift
Graphite",,,,,,,,Blatt: 35 x 55 cm,,39012,http://data.europeana.eu/proxy/provider/15508/39012,http://data.europeana.eu/item/15508/39012,,,http://data.europeana.eu/aggregation/provider/15508/39012,Albertina,http://www.europeana.eu/rights/rr-f/,"Liegende
Studie für Wasserschlangen II, 1. Zustand",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39012,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1902,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,8 x 30,7 cm",,39038,http://data.europeana.eu/proxy/provider/15508/39038,http://data.europeana.eu/item/15508/39038,,,http://data.europeana.eu/aggregation/provider/15508/39038,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehende Schwangere im Profil, mit Wiederholung der Figur
Studie für Die Hoffnung I",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39038,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1908,"Pinsel, Feder, Tusche, Bleistift, roter Farbstift, weiße Deckfarbe
Brush, pen, ink, graphite, red pencil, white gouache",,,,,,,,Blatt: 55 x 35 cm,,39046,http://data.europeana.eu/proxy/provider/15508/39046,http://data.europeana.eu/item/15508/39046,,,http://data.europeana.eu/aggregation/provider/15508/39046,Albertina,http://www.europeana.eu/rights/rr-f/,Dame mit Federhut,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39046,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1897/98,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,9 x 31 cm",,39058,http://data.europeana.eu/proxy/provider/15508/39058,http://data.europeana.eu/item/15508/39058,,,http://data.europeana.eu/aggregation/provider/15508/39058,Albertina,http://www.europeana.eu/rights/rr-f/,"Zwei stehende Mädchen, mit Blättern in den Händen
Studie für Schubert am Klavier",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39058,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Bleistift
Graphite",,,,,,,,"Blatt: 29,2 x 39,7 cm",,39315,http://data.europeana.eu/proxy/provider/15508/39315,http://data.europeana.eu/item/15508/39315,,,http://data.europeana.eu/aggregation/provider/15508/39315,Albertina,http://www.europeana.eu/rights/rr-f/,"Die drei Gorgonen
Zwei Kompositionsskizzen für den Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39315,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,9 x 32 cm",,39316,http://data.europeana.eu/proxy/provider/15508/39316,http://data.europeana.eu/item/15508/39316,,,http://data.europeana.eu/aggregation/provider/15508/39316,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehender weiblicher Akt
Studie für ""Die drei Gorgonen"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39316,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,5 x 31,9 cm",,39317,http://data.europeana.eu/proxy/provider/15508/39317,http://data.europeana.eu/item/15508/39317,,,http://data.europeana.eu/aggregation/provider/15508/39317,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehender weiblicher Akt mit erhobenem rechten Bein
Studien für ""Die drei Gorgonen"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39317,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,6 x 31,3 cm",,39318,http://data.europeana.eu/proxy/provider/15508/39318,http://data.europeana.eu/item/15508/39318,,,http://data.europeana.eu/aggregation/provider/15508/39318,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehende bekleidete Frau im Profil
Studie für ""Die Poesie"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39318,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide, Bleistift
Black chalk, graphite",,,,,,,,"Blatt: 39,8 x 29,9 cm",,39319,http://data.europeana.eu/proxy/provider/15508/39319,http://data.europeana.eu/item/15508/39319,,,http://data.europeana.eu/aggregation/provider/15508/39319,Albertina,http://www.europeana.eu/rights/rr-f/,"Zwei Kauernde, zwei Sitzende
Studien für ""Die Leiden der schwachen Menschheit"" und ""Nagender Kummer"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39319,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 31,8 x 45,6 cm",,39320,http://data.europeana.eu/proxy/provider/15508/39320,http://data.europeana.eu/item/15508/39320,,,http://data.europeana.eu/aggregation/provider/15508/39320,Albertina,http://www.europeana.eu/rights/rr-f/,"Zwei Studien einer liegenden Gewandfigur 
Studien für ""Die Sehnsucht nach Glück"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39320,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,8 x 31,7 cm",,39321,http://data.europeana.eu/proxy/provider/15508/39321,http://data.europeana.eu/item/15508/39321,,,http://data.europeana.eu/aggregation/provider/15508/39321,Albertina,http://www.europeana.eu/rights/rr-f/,"Kniender Männerakt mit ausgestreckten Armen
Studie für ""Die Leiden der Schwachen Menschheit"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39321,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 52,2 x 27,2 cm",,39322,http://data.europeana.eu/proxy/provider/15508/39322,http://data.europeana.eu/item/15508/39322,,,http://data.europeana.eu/aggregation/provider/15508/39322,Albertina,http://www.europeana.eu/rights/rr-f/,"Frau mit gefalteten Händen
Studien für ""Mitleid"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39322,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 45,1 x 31,1 cm",,39323,http://data.europeana.eu/proxy/provider/15508/39323,http://data.europeana.eu/item/15508/39323,,,http://data.europeana.eu/aggregation/provider/15508/39323,Albertina,http://www.europeana.eu/rights/rr-f/,"Weibliches Bildnis im Dreiviertelprofil 
Studie für ""Unkeuschheit"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39323,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,5 x 31,9 cm",,39324,http://data.europeana.eu/proxy/provider/15508/39324,http://data.europeana.eu/item/15508/39324,,,http://data.europeana.eu/aggregation/provider/15508/39324,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehender weiblicher Akt
Studie für ""Die drei Gorgonen"", Beethovenfries",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39324,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1901,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 45 x 30,8 cm",,39325,http://data.europeana.eu/proxy/provider/15508/39325,http://data.europeana.eu/item/15508/39325,,,http://data.europeana.eu/aggregation/provider/15508/39325,Albertina,http://www.europeana.eu/rights/rr-f/,"Sich umarmendes Paar (Studie für ""Diesen Kuss der ganzen Welt"", Beethovenfries)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39325,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1907/08,"Bleistift
Graphite",,,,,,,,"Blatt: 55,9 x 36,9 cm",,39941,http://data.europeana.eu/proxy/provider/15508/39941,http://data.europeana.eu/item/15508/39941,,,http://data.europeana.eu/aggregation/provider/15508/39941,Albertina,http://www.europeana.eu/rights/rr-f/,"Tänzerin mit abgewinkeltem Arm (Studie für ""Erwartung"", Stocletfries)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=39941,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1916,Bleistift,,,,,,,,"56,6 x 36,9 cm",,41027,http://data.europeana.eu/proxy/provider/15508/41027,http://data.europeana.eu/item/15508/41027,,,http://data.europeana.eu/aggregation/provider/15508/41027,Albertina,http://www.europeana.eu/rights/rr-f/,Brustbild einer Frau,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=41027,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1915-16,Bleistift,,,,,,,,55 x 36 cm,,41831r,http://data.europeana.eu/proxy/provider/15508/41831r,http://data.europeana.eu/item/15508/41831r,,,http://data.europeana.eu/aggregation/provider/15508/41831r,Albertina,http://www.europeana.eu/rights/rr-f/,"Studie für das Bildnis Friederike Beer-Monti (stehend, von vorne)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=41831r,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1915-16,Bleistift,,,,,,,,55 x 36 cm,,41831v,http://data.europeana.eu/proxy/provider/15508/41831v,http://data.europeana.eu/item/15508/41831v,,,http://data.europeana.eu/aggregation/provider/15508/41831v,Albertina,http://www.europeana.eu/rights/rr-f/,Studie für das Bildnis Friederike Beer-Monti,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=41831v,,,,Zeichnung,,,,
12346,Gustav Klimt,,,ca. 1903,"Schwarze Kreide, gewischt, weiß gehöht
Black chalk, stumping, white heightening",,,,,,,,"Blatt: 44,5 cm x 30,7 cm",,45489,http://data.europeana.eu/proxy/provider/15508/45489,http://data.europeana.eu/item/15508/45489,,,http://data.europeana.eu/aggregation/provider/15508/45489,Albertina,http://www.europeana.eu/rights/rr-f/,Sitzende in einem gefalteten Kleid,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=45489,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1889,"Bleistift, blauer Farbstift, mit Weiß und Gold gehöht
Graphite, blue pencil, heightened with gold",,,,,,,,Blatt: 44 x 30 cm,,46258,http://data.europeana.eu/proxy/provider/15508/46258,http://data.europeana.eu/item/15508/46258,,,http://data.europeana.eu/aggregation/provider/15508/46258,Albertina,http://www.europeana.eu/rights/rr-f/,Vorzeichnung für die Allegorie der Skulptur für den Prachtband für Erzherzog Rainer anlässlich des 25-jährigen Jubiläums der Wiener Kunstgewerbeschule,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=46258,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1898,Farblithographie,,,,,,,,Blatt: 695 mm x 530 mm,,DG1994/152,http://data.europeana.eu/proxy/provider/15508/DG1994_152,http://data.europeana.eu/item/15508/DG1994_152,,,http://data.europeana.eu/aggregation/provider/15508/DG1994_152,Albertina,http://www.europeana.eu/rights/rr-f/,I. KUNSTAUSSTELLUNG DER VEREINIGUNG BILDENDER KÜNSTLER ÖSTERREICHS. SECESSION (vor der Zensur),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DG1994/152,,,,Druckgraphik,,,,
12346,Gustav Klimt,,,(1898),Farblithographie,,,,,,,,Blatt: 530 mm x 370 mm,,DG2003/3810,http://data.europeana.eu/proxy/provider/15508/DG2003_3810,http://data.europeana.eu/item/15508/DG2003_3810,,,http://data.europeana.eu/aggregation/provider/15508/DG2003_3810,Albertina,http://www.europeana.eu/rights/rr-f/,VER SACRUM; ILLUSTR. KUNSTZEITSCHRIFT DER VEREINIGUNG BILDENDER KUENSTLER ÖSTERREICHS,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DG2003/3810,,,,Druckgraphik,,,,
12346,Gustav Klimt,,,1903/04,Farblithographie,,,,,,,,Blatt: 945 mm x 315 mm,,DG2003/534,http://data.europeana.eu/proxy/provider/15508/DG2003_534,http://data.europeana.eu/item/15508/DG2003_534,,,http://data.europeana.eu/aggregation/provider/15508/DG2003_534,Albertina,http://www.europeana.eu/rights/rr-f/,GUSTAV KLIMT; SECESSION; XVIII. AUSSTELLUNG,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DG2003/534,,,,Druckgraphik,,,,
12346,Gustav Klimt,,,1898,Farblithographie,,,,,,,,Blatt: 960 mm x 700 mm,,DG2003/535,http://data.europeana.eu/proxy/provider/15508/DG2003_535,http://data.europeana.eu/item/15508/DG2003_535,,,http://data.europeana.eu/aggregation/provider/15508/DG2003_535,Albertina,http://www.europeana.eu/rights/rr-f/,I. KUNSTAUSSTELLUNG DER VEREINIGUNG BILDENDER KÜNSTLER ÖSTERREICHS. SECESSION (nach der Zensur),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DG2003/535,,,,Druckgraphik,,,,
12346,Gustav Klimt,,,1898,Farblithographie,,,,,,,,"Blatt: 97 cm x 69,5 cm",,DG2004/8585,http://data.europeana.eu/proxy/provider/15508/DG2004_8585,http://data.europeana.eu/item/15508/DG2004_8585,,,http://data.europeana.eu/aggregation/provider/15508/DG2004_8585,Albertina,http://www.europeana.eu/rights/rr-f/,I. KUNSTAUSSTELLUNG; SECESSION,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DG2004/8585,,,,Druckgraphik,,,,
12346,Gustav Klimt,,,1907/08,"Bleistift, roter Farbstift, Goldfarbe",,,,,,,,"Passepartoutausschnitt: 24,4 x 14 cm
Blatt: 29,6 x 28,2 cm",,DL391,http://data.europeana.eu/proxy/provider/15508/DL391,http://data.europeana.eu/item/15508/DL391,,,http://data.europeana.eu/aggregation/provider/15508/DL391,Albertina,http://www.europeana.eu/rights/rr-f/,Stehendes Liebespaar,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL391,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1911 - 1912,Bleistift,,,,,,,,"Passepartoutausschnitt: 53,3 x 34,3 cm
56 x 37,1 cm",,DL392,http://data.europeana.eu/proxy/provider/15508/DL392,http://data.europeana.eu/item/15508/DL392,,,http://data.europeana.eu/aggregation/provider/15508/DL392,Albertina,http://www.europeana.eu/rights/rr-f/,"Erwachendes, sich rekelndes Mädchen (Studie zu ""Die Jungfrau"")",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL392,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1896-1897,"Schwarze Kreide, aquarelliert, weiß gehöht",,,,,,,,Maße: 45 x 31 cm,,DL560,http://data.europeana.eu/proxy/provider/15508/DL560,http://data.europeana.eu/item/15508/DL560,,,http://data.europeana.eu/aggregation/provider/15508/DL560,Albertina,http://www.europeana.eu/rights/rr-f/,"Sitzender Mann nach links (Studie für ""Schubert am Klavier I"", Musiksalon des Palais Dumba)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL560,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1897/98,"Feder und Pinsel in Tusche
Pen and brush with ink",,,,,,,,"Blatt: 19,5 x 9,8 cm",,DL561,http://data.europeana.eu/proxy/provider/15508/DL561,http://data.europeana.eu/item/15508/DL561,,,http://data.europeana.eu/aggregation/provider/15508/DL561,Albertina,http://www.europeana.eu/rights/rr-f/,"Intiale D
Illustration für Ver Sacrum",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL561,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1904-1905,Schwarze Kreide,,,,,,,,"Maße: 44,5 x 31,5 cm",,DL562,http://data.europeana.eu/proxy/provider/15508/DL562,http://data.europeana.eu/item/15508/DL562,,,http://data.europeana.eu/aggregation/provider/15508/DL562,Albertina,http://www.europeana.eu/rights/rr-f/,Studie zum Bildnis Fritza Riedler,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL562,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1907-1908,Roter Farbstift,,,,,,,,"Maße: 54,5 x 34,5 cm",,DL563,http://data.europeana.eu/proxy/provider/15508/DL563,http://data.europeana.eu/item/15508/DL563,,,http://data.europeana.eu/aggregation/provider/15508/DL563,Albertina,http://www.europeana.eu/rights/rr-f/,"Studie für die ""Tänzerin"" (""Die Erwartung"", Stoclet-Fries)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL563,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1911,Bleistift,,,,,,,,Maße: 56 x 37 cm,,DL564,http://data.europeana.eu/proxy/provider/15508/DL564,http://data.europeana.eu/item/15508/DL564,,,http://data.europeana.eu/aggregation/provider/15508/DL564,Albertina,http://www.europeana.eu/rights/rr-f/,Studie zum Bildnis Paula Zuckerkandl,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL564,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1916,Bleistift,,,,,,,,"Maße: 56 x 36,5 cm",,DL565,http://data.europeana.eu/proxy/provider/15508/DL565,http://data.europeana.eu/item/15508/DL565,,,http://data.europeana.eu/aggregation/provider/15508/DL565,Albertina,http://www.europeana.eu/rights/rr-f/,Damenbrustbild nach rechts,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=DL565,,,,Zeichnung,,,,
