item,itemLabel,oeblid
http://www.wikidata.org/entity/Q1425586,Ludwig Karpath,K/Karpath_Ludwig_1866_1936
http://www.wikidata.org/entity/Q1397163,Paul Krennwallner,K/Krennwallner_Paul_1876_1914
http://www.wikidata.org/entity/Q1405655,Ferdinand Noßberger,N/Nossberger_Ferdinand_1817_1891
http://www.wikidata.org/entity/Q1396356,Georg Pezolt,P/Pezolt_Georg_1810_1878
http://www.wikidata.org/entity/Q1403730,Felix Pino von Friedenthal,P/Pino-Friedenthal_Felix-Maria_1825_1906
http://www.wikidata.org/entity/Q1405743,Ferdinand Sauter,S/Sauter_Ferdinand_1804_1854
http://www.wikidata.org/entity/Q1434600,Josef Titta,T/Titta_Wenzel_1863_1923
http://www.wikidata.org/entity/Q1398181,Karel Toman,T/Toman_Karel_1877_1946
http://www.wikidata.org/entity/Q1399631,Adolf Ullmann,U/Ullmann-Baranyavar_Adolf_1857_1925
http://www.wikidata.org/entity/Q1402362,Theodor Wertheim,W/Wertheim_Theodor_1820_1864
http://www.wikidata.org/entity/Q1461252,Heinrich Adam,A/Adam_Heinrich_1839_1905
http://www.wikidata.org/entity/Q1445978,Franz Aglietti,A/Aglietti_Francesco_1757_1836
http://www.wikidata.org/entity/Q1458300,Friedrich Austerlitz,A/Austerlitz_Friedrich_1862_1931
http://www.wikidata.org/entity/Q1449557,Franz Xaver Amand Berghofer,B/Berghofer_Amandus_1745_1825
http://www.wikidata.org/entity/Q1458769,Friedrich Constantin von Beust,B/Beust_Friedrich-Konstantin_1806_1891
http://www.wikidata.org/entity/Q1437237,Wilhelm von Breithaupt,B/Breithaupt_Wilhelm_1809_1889
http://www.wikidata.org/entity/Q1458859,Friedrich Dittes,D/Dittes_Christian-Friedrich_1829_1896
http://www.wikidata.org/entity/Q1446849,Ludwig August Fallon,F/Fallon_Ludwig-August_1776_1828
http://www.wikidata.org/entity/Q1449623,Franz Xaver Gruber,G/Gruber_Franz-Xaver_1801_1862
http://www.wikidata.org/entity/Q1447066,Franz Haider,H/Haider_Franz_1860_1947
http://www.wikidata.org/entity/Q1449054,Franz Seraph Hattler,H/Hattler_Franz_1829_1907
http://www.wikidata.org/entity/Q1447194,Franz Hellweger,H/Hellweger_Franz_1812_1880
http://www.wikidata.org/entity/Q1459715,Friedrich Heyer von Rosenfeld,H/Heyer-Rosenfeld_Friedrich_1828_1896
http://www.wikidata.org/entity/Q1447255,Franz Hinterstoisser,H/Hinterstoisser_Franz_1863_1933
http://www.wikidata.org/entity/Q1447366,Franz Högler,H/Hoegler_Franz_1802_1855
http://www.wikidata.org/entity/Q1458357,Friedrich Nork,K/Kohn_Josef_1804_1850
http://www.wikidata.org/entity/Q1449669,Franz Xaver Kuttnar,K/Kuttnar_Franz-Xaver_1793_1846
http://www.wikidata.org/entity/Q1449370,Franz Wallner,L/Leidesdorf_Franz_1810_1876
http://www.wikidata.org/entity/Q1448151,Franz Mair,M/Maier_Franz_1821_1893
http://www.wikidata.org/entity/Q1438218,Sebastian Josef Mayrhofer,M/Maierhofer_Sebastian_1784_1864
http://www.wikidata.org/entity/Q1445628,František Mareš,M/Mares_Frantisek_1857_1942
http://www.wikidata.org/entity/Q1448293,Franz Migerka,M/Migerka_Franz_1828_1915
http://www.wikidata.org/entity/Q1440073,Stefan von Müller,M/Mueller_Stefan_1877_1938
http://www.wikidata.org/entity/Q1473863,Ștefan Nosievici,N/Nosievici_Stefan_1833_1869
http://www.wikidata.org/entity/Q1445655,František Ondříček,O/Ondricek_Frantisek_1857_1922
http://www.wikidata.org/entity/Q1448466,Franz Pauer,P/Pauer_Franz_1870_1936
http://www.wikidata.org/entity/Q1449791,Franz Xaver von Paumgartten,P/Paumgartten_Franz-Xaver_1811_1866
http://www.wikidata.org/entity/Q1449698,Franz Xaver Pausinger,P/Pausinger_Franz-August_1839_1915
http://www.wikidata.org/entity/Q1478181,Hermann Röbbeling,R/Roebbeling_Hermann_1875_1949
http://www.wikidata.org/entity/Q1477117,Julius Sulzer,S_42/Sulzer_Julius_1830_1891
http://www.wikidata.org/entity/Q1460125,Friedrich Julius Schüler,S/Schueler_Friedrich-Julius_1832_1894
http://www.wikidata.org/entity/Q1449075,Franz Siegel,S/Siegel_Franz_1876_1927
http://www.wikidata.org/entity/Q1462269,Friedrich Simony,S/Simony_Friedrich_1813_1896
http://www.wikidata.org/entity/Q1462342,Friedrich Starke,S/Starke_Friedrich_1774_1835
http://www.wikidata.org/entity/Q1445585,František Jan Štiasný,S/Stastny_Jan_1764_1826
http://www.wikidata.org/entity/Q1468581,Fritz Stüber-Gunther,S/Stueber_Friedrich_1872_1922
http://www.wikidata.org/entity/Q1477117,Julius Sulzer,S/Sulzer_Julius_1830_1891
http://www.wikidata.org/entity/Q1477820,Gustav Sztavjanik,S/Sztavjanik_Gustav_1907_1944
http://www.wikidata.org/entity/Q1449246,Franz Tavella,T/Tavella_Franz_1844_1931
http://www.wikidata.org/entity/Q1464042,Friedrich von Thun und Hohenstein,T/Thun-Hohenstein_Friedrich_1810_1881
http://www.wikidata.org/entity/Q1446901,Franz Georg Dominik von Waldstätten,W/Waldstaetten_Franz-Georg_1775_1843
http://www.wikidata.org/entity/Q1446380,Franz Wirer von Rettenbach,W/Wirer-Rettenbach_Franz-De-Paula_1771_1844
http://www.wikidata.org/entity/Q1528800,Hans Bitterlich,B/Bitterlich_Hans_1860_1949
http://www.wikidata.org/entity/Q1503978,Georg Coch,C/Coch_Georg-Theodor_1842_1890
http://www.wikidata.org/entity/Q1522872,Karl Fellinger,F/Fellinger_Karl_1904_2000
http://www.wikidata.org/entity/Q1496891,Gebhard Flatz,F/Flatz_Gebhard_1800_1881
http://www.wikidata.org/entity/Q1528630,Karl Grabmayr,G/Grabmayr-Angerheim_Karl_1848_1923
http://www.wikidata.org/entity/Q1504793,Georg Hubmer,H/Huebmer_Georg_1755_1833
http://www.wikidata.org/entity/Q1504867,Josef Kossek,K/Kosek_Josef_1780_1858
http://www.wikidata.org/entity/Q1483980,Laurenz Mayer,M/Maier_Laurenz_1828_1912
http://www.wikidata.org/entity/Q1505717,Georg Reimers,R/Reimers_Georg_1860_1936
http://www.wikidata.org/entity/Q1527458,Gisela Tschofenig,T/Tschofenig_Gisela_1917_1945
http://www.wikidata.org/entity/Q1564544,Hans Angerer,A/Angerer_Hans_1871_1944
http://www.wikidata.org/entity/Q1559991,Marie Louise Dustmann-Meyer,D/Dustmann-Meyer_Marie-Louise_1831_1899
http://www.wikidata.org/entity/Q1555808,Gustav Wilhelm Frank,F/Frank_Gustav-Wilhelm_1832_1904
http://www.wikidata.org/entity/Q1532293,Heinrich Goldemund,G/Goldemund_Heinrich_1863_1947
http://www.wikidata.org/entity/Q1555897,Gustav Habrman,H/Habrmann_Gustav_1864_1932
http://www.wikidata.org/entity/Q1559638,Helene Hartmann,H/Hartmann_Helene_1843_1898
http://www.wikidata.org/entity/Q1556027,Gustav Ipavec,I/Ipavic_Gustav_1831_1908
http://www.wikidata.org/entity/Q1554305,Václav Jansa,J/Jansa_Wenzel_1859_1913
http://www.wikidata.org/entity/Q1556097,Gustav Kohn,K/Kohn_Gustav_1859_1921
http://www.wikidata.org/entity/Q1567470,Hans Kuzel,K/Kuzel_Hans_1859_1921
http://www.wikidata.org/entity/Q1534348,Viktor von Miller zu Aichholz,M/Miller-Aichholz_Viktor_1845_1910
http://www.wikidata.org/entity/Q1539420,Gottfried Ritter von Rittershain,R/Ritter-Rittershayn_Gottfried_1820_1883
http://www.wikidata.org/entity/Q1574157,Karl Schönbrunner,S/Schoenbrunner_Karl_1832_1877
http://www.wikidata.org/entity/Q1539458,Gottfried Seelos,S/Seelos_Gottfried_1829_1900
http://www.wikidata.org/entity/Q1555568,Gustav Adolf Wayss,W/Wayss_Gustav-Adolf_1851_1917
http://www.wikidata.org/entity/Q1602428,Ludwig Gottsleben,G/Gottsleben_Ludwig_1836_1911
http://www.wikidata.org/entity/Q1598426,Leopold Kiesling,K/Kiesling_Leopold_1770_1827
http://www.wikidata.org/entity/Q1597994,Heinrich Klang,K/Klang_Heinrich-Adalbert_1875_1954
http://www.wikidata.org/entity/Q1598271,Heinrich Maschek,M/Maschek_Heinrich_1832_1916
http://www.wikidata.org/entity/Q1598273,Heinrich Mataja,M/Mataja_Heinrich_1877_1937
http://www.wikidata.org/entity/Q1601998,Helene Migerka,M/Migerka_Helene_1867_1928
http://www.wikidata.org/entity/Q1623584,James Moser,M/Moser_James_1852_1908
http://www.wikidata.org/entity/Q1608831,Herbert Müller-Guttenbrunn,M/Mueller-Guttenbrunn_Herbert_1887_1945
http://www.wikidata.org/entity/Q1611809,Josef Ohrwalder,O/Ohrwalder_Josef_1856_1913
http://www.wikidata.org/entity/Q1598649,Ignaz Pallme,P/Palme_Ignaz-Samuel_1806_1877
http://www.wikidata.org/entity/Q1606214,Henriette von Pereira-Arnstein,P/Pereira-Arnstein_Henriette_1780_1859
http://www.wikidata.org/entity/Q1596222,Michael Pfurtscheller,P/Pfurtscheller_Michael_1776_1854
http://www.wikidata.org/entity/Q1598506,Heinrich Pollak,P/Polak_Heinrich_1835_1908
http://www.wikidata.org/entity/Q1613289,Hermann von Riewel,R/Riewel_Hermann_1832_1897
http://www.wikidata.org/entity/Q1602021,Helene Scholz-Zelezny,S/Scholz-Zelezny_Helene_1882_1974
http://www.wikidata.org/entity/Q1582487,Hans Schürff,S/Schuerff_Hans_1875_1939
http://www.wikidata.org/entity/Q1584048,Hanuš Schwaiger,S/Schwaiger_Hanus_1854_1912
http://www.wikidata.org/entity/Q1606797,Karl Siegl,S/Siegl_Karl_1851_1943
http://www.wikidata.org/entity/Q1582610,Hans Stalzer,S/Stalzer_Hans_1878_1940
http://www.wikidata.org/entity/Q1621808,József Szterényi,S/Szterenyi-Brasso_Jozsef_1861_1941
http://www.wikidata.org/entity/Q1583396,Johann Baptist Türk,T/Tuerk_Johann-Baptist_1775_1841
http://www.wikidata.org/entity/Q1635490,Alois Gabl,G/Gabl_Alois_1845_1893
http://www.wikidata.org/entity/Q1657571,Ignaz von Giovanelli zu Gerstburg und Hörtenberg,G/Giovanelli-Gerstburg-Hoertenberg_Ignaz_1815_1889
http://www.wikidata.org/entity/Q1635951,Hugo von Goldegg,G/Goldegg_Hugo_1829_1904
http://www.wikidata.org/entity/Q1657457,Ignaz Hofer,H/Hofer_Ignaz_1790_1862
http://www.wikidata.org/entity/Q1635982,Hugo von Kutschera,K/Kutschera_Hugo_1847_1909
http://www.wikidata.org/entity/Q1633310,Hubert Messenböck,M/Messenboeck_Hubert_1887_1946
http://www.wikidata.org/entity/Q1648858,Victor Ofenheim von Ponteuxin,O/Ofenheim-Ponteuxin_Viktor_1820_1886
http://www.wikidata.org/entity/Q1643070,Johann Pichler,P/Pichler_Johann_1877_1949
http://www.wikidata.org/entity/Q1658987,Andreas Rutzky von Brennau,R/Rutzky-Brennau_Andreas_1829_1896
http://www.wikidata.org/entity/Q1635032,"Hugo, Erbgraf und Altgraf zu Salm-Reifferscheidt-Raitz",S/Salm-Reifferscheidt_Hugo-Franz_1776_1836
http://www.wikidata.org/entity/Q1657451,Ignaz Heinrich Schürmayer,S/Schuermayer_Ignaz-Heinrich_1802_1881
http://www.wikidata.org/entity/Q1657534,Ignaz Sowinski,S/Sowinski_Ignaz_1858_1917
http://www.wikidata.org/entity/Q1684212,Rudolf Beer,B/Beer_Rudolf_1885_1938
http://www.wikidata.org/entity/Q1706609,Joseph Bergler der Jüngere,B/Bergler_Josef_1753_1829
http://www.wikidata.org/entity/Q1695964,Johann Reinhard Bünker,B/Buenker_Johann-Reinhard_1863_1914
http://www.wikidata.org/entity/Q1704494,Josef Dobrowsky,D/Dobrowsky_Josef_1889_1964
http://www.wikidata.org/entity/Q1704527,Josef Eisenstecken,E/Eisenstecken_Josef_1779_1827
http://www.wikidata.org/entity/Q1704543,Josef Eppich,E/Eppich_Josef_1874_1942
http://www.wikidata.org/entity/Q1706961,Joseph Fahrbach,F/Fahrbach_Josef_1804_1883
http://www.wikidata.org/entity/Q1706990,Joseph Fischer,F/Fischer_Joseph_1780_1862
http://www.wikidata.org/entity/Q1704635,Josef Gangl,G/Gangl_Josef_1868_1916
http://www.wikidata.org/entity/Q1676501,Martin Gerlach senior,G/Gerlach_Martin_1846_1918
http://www.wikidata.org/entity/Q1694397,Johann Heinrich Geymüller,G/Geymueller_Johann-Heinrich_1754_1824
http://www.wikidata.org/entity/Q1695479,Johann Max Hinterwaldner,H/Hinterwaldner_Johann-Max_1844_1912
http://www.wikidata.org/entity/Q1695756,Johann Paul Kaltenbaeck,K/Kaltenbaeck_Johann-Paul_1804_1861
http://www.wikidata.org/entity/Q1693404,Johann Evangelist Klein,K/Klein_Johann-Ev_1823_1883
http://www.wikidata.org/entity/Q1702941,Jonas von Königswarter,K/Koenigswarter_Jonas_1807_1871
http://www.wikidata.org/entity/Q1673948,Isidore Konti,K/Konti_Isidor_1862_1938
http://www.wikidata.org/entity/Q1707430,Joseph Krafft,K/Krafft_Josef_1786_1828
http://www.wikidata.org/entity/Q1695205,Johann Krainz,K/Krainz_Johann_1847_1907
http://www.wikidata.org/entity/Q1706538,Joseph August Lux,L/Lux_Josef-August_1871_1947
http://www.wikidata.org/entity/Q1705258,Josef Mayrhofer,M/Maierhofer_Josef_1887_1939
http://www.wikidata.org/entity/Q1705232,Josef Matras,M/Matras_Josef_1832_1887
http://www.wikidata.org/entity/Q1695494,Johann Meixner,M/Meixner_Johann_1819_1872
http://www.wikidata.org/entity/Q1705300,Josef Modl,M/Modl_Josef_1863_1915
http://www.wikidata.org/entity/Q1695575,Johann Michael Neder,N/Neder_Johann-Michael_1807_1882
http://www.wikidata.org/entity/Q1705391,Josef Nowak,N/Novak_Josef_1841_1886
http://www.wikidata.org/entity/Q1707804,Josef Pembaur der Jüngere,P/Pembaur_Josef_1875_1950
http://www.wikidata.org/entity/Q1695833,Johann Pezzl,P/Pezzl_Johann_1756_1823
http://www.wikidata.org/entity/Q1695916,Johann Preleuthner,P/Preleuthner_Johann_1807_1897
http://www.wikidata.org/entity/Q1695664,Johann Nepomuk Prix,P/Prix_Johann-Nep_1836_1894
http://www.wikidata.org/entity/Q1680590,Josef Redlich,R/Redlich_Josef_1869_1936
http://www.wikidata.org/entity/Q1695826,Johann Peter von Reininghaus,R/Reininghaus_Johann-Peter_1818_1901
http://www.wikidata.org/entity/Q1696345,Johann Sturany,S_42/Sturany_Johann_1831_1912
http://www.wikidata.org/entity/Q1708364,Joseph von Stutterheim,S_42/Stutterheim_Joseph_1764_1831
http://www.wikidata.org/entity/Q1705616,Josef Schatz,S/Schatz_Josef_1871_1950
http://www.wikidata.org/entity/Q1678988,Jakob Eduard Schmölzer,S/Schmoelzer_Jakob-Eduard_1812_1886
http://www.wikidata.org/entity/Q1707987,Joseph Schwarzmann,S/Schwarzmann_Joseph-Anton_1806_1890
http://www.wikidata.org/entity/Q1705722,Josef Schwinner,S/Schwinner_Josef_1875_1932
http://www.wikidata.org/entity/Q1693213,Johann David Starck,S/Starck_Johann-David_1770_1841
http://www.wikidata.org/entity/Q1696292,Johann Staud,S/Staud_Johann_1882_1939
http://www.wikidata.org/entity/Q1675263,Karl Streitmann,S/Streitmann_Karl_1853_1937
http://www.wikidata.org/entity/Q1708362,Joseph von Stubenberg,S/Stubenberg_Joseph_1740_1824
http://www.wikidata.org/entity/Q1696345,Johann Sturany,S/Sturany_Johann_1831_1912
http://www.wikidata.org/entity/Q1708364,Joseph von Stutterheim,S/Stutterheim_Joseph_1764_1831
http://www.wikidata.org/entity/Q1692616,Johann Baptist von Waldstätten,W/Waldstaetten_Johann-Baptist_1833_1914
http://www.wikidata.org/entity/Q1706035,Josef Wessicken,W/Wessicken_Josef-Heinrich_1837_1918
http://www.wikidata.org/entity/Q1730403,Karl Ausch,A/Ausch_Karl-Michael_1893_1976
http://www.wikidata.org/entity/Q1730677,Karl Costa,C/Costa_Karl_1832_1907
http://www.wikidata.org/entity/Q1712558,Julius Derschatta von Standhalt,D/Derschatta_Julius_1852_1924
http://www.wikidata.org/entity/Q1731816,Karl Josef Grysar,G/Grysar_Karl-Josef_1801_1856
http://www.wikidata.org/entity/Q1731447,Karl Hayd,H/Hayd_Karl_1882_1945
http://www.wikidata.org/entity/Q1731634,Karl Hilscher,H/Hilscher_Karl_1873_1936
http://www.wikidata.org/entity/Q1712790,Julius Leisching,L/Leisching_Julius_1865_1933
http://www.wikidata.org/entity/Q1736006,Rudolf Lenk von Wolfsberg,L/Lenk-Wolfsberg_Rudolf_1834_1907
http://www.wikidata.org/entity/Q1733441,Karl Wilhelm von Martini,M/Martini_Karl-Wilhelm_1821_1885
http://www.wikidata.org/entity/Q1739291,Leopold Florian Meissner,M/Meissner_Leopold-Florian_1835_1895
http://www.wikidata.org/entity/Q1735959,Katharina Migerka,M/Migerka_Katharina_1844_1922
http://www.wikidata.org/entity/Q1730997,Karl Forest,O/Obertimpfler_Karl_1874_1944
http://www.wikidata.org/entity/Q1733649,Karl von Offermann,O/Offermann_Karl_1850_1908
http://www.wikidata.org/entity/Q1712896,Julius Prüwer,P/Pruewer_Julius_1874_1943
http://www.wikidata.org/entity/Q1714783,Ján Rumann,R/Rumann_Jan_1876_1925
http://www.wikidata.org/entity/Q1729214,Karel Švenk,S/Svenk_Karel_1917_1945
http://www.wikidata.org/entity/Q1733203,Karl Treumann,T/Treumann_Karl_1823_1877
http://www.wikidata.org/entity/Q1736011,Katharina Waldmüller,W/Waldmueller_Katharina_1792_1850
http://www.wikidata.org/entity/Q1733461,Karl Wiser,W/Wiser_Karl_1800_1889
http://www.wikidata.org/entity/Q1788169,Anton Drexler,D/Drexler_Anton_1858_1940
http://www.wikidata.org/entity/Q1795893,Theodor von Grienberger,G/Grienberger_Theodor_1855_1932
http://www.wikidata.org/entity/Q1801178,Martin Hämmerle,H/Haemmerle_Martin_1874_1946
http://www.wikidata.org/entity/Q1781907,Konrad Adolf Hallenstein,H/Hallenstein_Konrad-Adolf_1835_1892
http://www.wikidata.org/entity/Q1763916,Rudolf von Scherer,S/Scherer_Rudolf_1845_1918
http://www.wikidata.org/entity/Q1782765,Konstantin Stanić,S/Stanic_Konstantin_1756_1830
http://www.wikidata.org/entity/Q1770817,Miklos Baron Vay de Vaja,V/Vay-Vaja_Miklos_1802_1894
http://www.wikidata.org/entity/Q1819265,Leonhard Posch,P/Posch_Leonhard_1750_1831
http://www.wikidata.org/entity/Q1858238,Joseph Triebensee,T/Triebensee_Josef_1772_1846
http://www.wikidata.org/entity/Q1808269,Laurenz Widholz,W/Widholz_Laurenz_1861_1926
http://www.wikidata.org/entity/Q1874230,Ludwig Bittner,B/Bittner_Ludwig_1877_1945
http://www.wikidata.org/entity/Q1903597,Martin Damianitsch,D/Damianitsch_Martin_1807_1899
http://www.wikidata.org/entity/Q1874311,Ludwig Donin,D/Donin_Ludwig_1810_1876
http://www.wikidata.org/entity/Q1874327,Ludwig Eckardt,E/Eckardt_Ludwig_1827_1871
http://www.wikidata.org/entity/Q1908691,Mathilde Esch,E/Esch_Mathilde_1820_
http://www.wikidata.org/entity/Q1874466,Ludwig Gurlitt,G/Gurlitt_Ludwig_1855_1931
http://www.wikidata.org/entity/Q1871730,Louis Hofbauer,H/Hofbauer_Louis_1889_1932
http://www.wikidata.org/entity/Q1901656,Markus Landau,L/Landau_Markus_1837_1918
http://www.wikidata.org/entity/Q1912924,Max Landa,L/Landau_Max_1873_1933
http://www.wikidata.org/entity/Q1874760,Ludwig Martinelli,M/Martinelli_Ludwig_1832_1913
http://www.wikidata.org/entity/Q1910219,Matthias Pangerl,P/Pangerl_Matthias_1834_1879
http://www.wikidata.org/entity/Q1904974,Martin Schneeweiss,S/Schneeweiss_Martin_1907_1947
http://www.wikidata.org/entity/Q1947955,Moritz Hinträger,H/Hintraeger_Moritz_1831_
http://www.wikidata.org/entity/Q1914141,Maximilian von Hoen,H/Hoen_Maximilian_1867_1940
http://www.wikidata.org/entity/Q1913979,Maximilian Huber,H/Huber_Maximilian_1833_1919
http://www.wikidata.org/entity/Q1929979,Michael von Kast,K/Kast-Ebelsberg_Michael_1859_1932
http://www.wikidata.org/entity/Q1928727,Michael Neureiter,N/Neureiter_Michael_1877_1941
http://www.wikidata.org/entity/Q1928847,Michael Paulitsch,P/Paulitsch_Michael_1874_1948
http://www.wikidata.org/entity/Q1996820,Norbert Gürke,G/Guerke_Norbert_1904_1941
http://www.wikidata.org/entity/Q2000744,Vincent Strouhal,S/Strouhal_Vincenc_1850_1922
http://www.wikidata.org/entity/Q2041349,Otto zu Brandis,B/Brandis_Otto_1848_1929
http://www.wikidata.org/entity/Q2039067,Otto Hauser,H/Hauser_Otto_1876_1944
http://www.wikidata.org/entity/Q2039205,Otto Hieronimus,H/Hieronimus_Otto_1879_1922
http://www.wikidata.org/entity/Q2039537,Otto Kitzler,K/Kitzler_Otto_1834_1915
http://www.wikidata.org/entity/Q2019700,Olga Prager,P/Prager_Olga_1872_1930
http://www.wikidata.org/entity/Q2079340,Peter von Chlumecký,C/Chlumecky_Peter_1825_1863
http://www.wikidata.org/entity/Q2090263,Lucian Kobylytzia,K/Kobylicza_Lucian_1803_1851
http://www.wikidata.org/entity/Q2077863,Peter Rigler,R/Rigler_Peter-Paul_1796_1873
http://www.wikidata.org/entity/Q2087022,Philipp M. Schmutzer,S/Schmutzer_Philipp-Maximilian_1821_1898
http://www.wikidata.org/entity/Q2086907,Philipp Johann von Schoeller,S/Schoeller_Philipp-Johann_1835_1892
http://www.wikidata.org/entity/Q2068561,Anatol Wachnjanyn,W/Wachnianyn_Anatol_1841_1908
http://www.wikidata.org/entity/Q2149961,Richard Knoller,K/Knoller_Richard_1869_1926
http://www.wikidata.org/entity/Q930255,László Magyar,M/Magyar-Oetoemoes_Laszlo_1818_1864
http://www.wikidata.org/entity/Q926706,Jakob Missia,M/Missia_Jakob_1838_1902
http://www.wikidata.org/entity/Q920997,Oskar Nedbal,N/Nedbal_Oskar_1874_1930
http://www.wikidata.org/entity/Q901672,Daniel Georg Neugeboren,N/Neugeboren_Daniel-Georg_1759_1822
http://www.wikidata.org/entity/Q931532,Adolf Pascher,P/Pascher_Adolf_1881_1945
http://www.wikidata.org/entity/Q922595,Ferdinand Josef Schmidt,S/Schmid_Ferdinand-Jozef_1791_1878
http://www.wikidata.org/entity/Q925368,Johann Heinrich Schwicker,S/Schwicker_Johann-Heinrich_1839_1902
http://www.wikidata.org/entity/Q923549,Leo Skrbenský von Hříště,S/Skrbensky-Hriste_Leo_1863_1938
http://www.wikidata.org/entity/Q961474,Karel Bendl,B/Bendl_Karel_1838_1897
http://www.wikidata.org/entity/Q961474,Karel Bendl,B/Bendl_Karl_1838_1897
http://www.wikidata.org/entity/Q952971,Gheorghe Lazăr,L/Lazar_Gheorghe_1779_1823
http://www.wikidata.org/entity/Q934870,Lajos Markusovszky,M/Markusovszky_Lajos_1815_1893
http://www.wikidata.org/entity/Q941648,Gustav Morelli,M/Morelli_Gusztav_1848_1909
http://www.wikidata.org/entity/Q990819,Sándor Erkel,E/Erkel_Sandor_1846_1900
http://www.wikidata.org/entity/Q997920,László Fejérpataky,F/Fejerpataky_Ladislaus_1857_1923
http://www.wikidata.org/entity/Q972204,Hilarius von Sexten,G/Gatterer_Hilarius_1839_1899
http://www.wikidata.org/entity/Q992741,Michal Rešetka,R/Resetka_Michal_1794_1854
http://www.wikidata.org/entity/Q967918,Karol Szajnocha,S_43/Szajnocha_Karol_1818_1868
http://www.wikidata.org/entity/Q997626,Josef Seliger,S/Seliger_Josef_1870_1920
http://www.wikidata.org/entity/Q967918,Karol Szajnocha,S/Szajnocha_Karol_1818_1868
http://www.wikidata.org/entity/Q1019415,Béla Egger,E/Egger_Bela_1831_1910
http://www.wikidata.org/entity/Q1001469,Antal Fink,F/Fink_Anton_1795_1855
