subject,predicate,object,context
http://www.wikidata.org/entity/Q106398061,http://www.wikidata.org/prop/direct/651,69734043,
http://www.wikidata.org/entity/Q106398135,http://www.wikidata.org/prop/direct/651,70286429,
http://www.wikidata.org/entity/Q106427975,http://www.wikidata.org/prop/direct/651,20647181,
http://www.wikidata.org/entity/Q106434591,http://www.wikidata.org/prop/direct/651,06394868,
http://www.wikidata.org/entity/Q106447599,http://www.wikidata.org/prop/direct/651,11963108,
http://www.wikidata.org/entity/Q106554265,http://www.wikidata.org/prop/direct/651,35888002,
http://www.wikidata.org/entity/Q106583663,http://www.wikidata.org/prop/direct/651,90928298,
http://www.wikidata.org/entity/Q106621165,http://www.wikidata.org/prop/direct/651,07125205,
http://www.wikidata.org/entity/Q106644279,http://www.wikidata.org/prop/direct/651,93106101,
http://www.wikidata.org/entity/Q106644470,http://www.wikidata.org/prop/direct/651,65650178,
http://www.wikidata.org/entity/Q106654384,http://www.wikidata.org/prop/direct/651,95914604,
http://www.wikidata.org/entity/Q106675286,http://www.wikidata.org/prop/direct/651,26805673,
http://www.wikidata.org/entity/Q106685432,http://www.wikidata.org/prop/direct/651,53999266,
http://www.wikidata.org/entity/Q106685416,http://www.wikidata.org/prop/direct/651,95745647,
http://www.wikidata.org/entity/Q106685545,http://www.wikidata.org/prop/direct/651,29453225,
http://www.wikidata.org/entity/Q106688974,http://www.wikidata.org/prop/direct/651,31955313,
http://www.wikidata.org/entity/Q106757532,http://www.wikidata.org/prop/direct/651,36037021,
http://www.wikidata.org/entity/Q106799519,http://www.wikidata.org/prop/direct/651,45176104,
http://www.wikidata.org/entity/Q106799847,http://www.wikidata.org/prop/direct/651,74059621,
http://www.wikidata.org/entity/Q106804300,http://www.wikidata.org/prop/direct/651,48362023,
http://www.wikidata.org/entity/Q106805983,http://www.wikidata.org/prop/direct/651,26943175,
http://www.wikidata.org/entity/Q106809475,http://www.wikidata.org/prop/direct/651,02160172,
http://www.wikidata.org/entity/Q106812049,http://www.wikidata.org/prop/direct/651,27369708,
http://www.wikidata.org/entity/Q106863753,http://www.wikidata.org/prop/direct/651,61068281,
http://www.wikidata.org/entity/Q106882207,http://www.wikidata.org/prop/direct/651,05328050,
http://www.wikidata.org/entity/Q106959493,http://www.wikidata.org/prop/direct/651,75406419,
http://www.wikidata.org/entity/Q107040761,http://www.wikidata.org/prop/direct/651,59271759,
http://www.wikidata.org/entity/Q107048181,http://www.wikidata.org/prop/direct/651,75428217,
http://www.wikidata.org/entity/Q107048335,http://www.wikidata.org/prop/direct/651,59773731,
http://www.wikidata.org/entity/Q107053177,http://www.wikidata.org/prop/direct/651,83845478,
http://www.wikidata.org/entity/Q107059013,http://www.wikidata.org/prop/direct/651,83021183,
http://www.wikidata.org/entity/Q107119690,http://www.wikidata.org/prop/direct/651,99149697,
http://www.wikidata.org/entity/Q107276313,http://www.wikidata.org/prop/direct/651,19840379,
http://www.wikidata.org/entity/Q107276313,http://www.wikidata.org/prop/direct/651,73983613,
http://www.wikidata.org/entity/Q107362890,http://www.wikidata.org/prop/direct/651,32818117,
http://www.wikidata.org/entity/Q107482729,http://www.wikidata.org/prop/direct/651,11122074,
http://www.wikidata.org/entity/Q107482729,http://www.wikidata.org/prop/direct/651,17082067,
http://www.wikidata.org/entity/Q107482734,http://www.wikidata.org/prop/direct/651,16577707,
http://www.wikidata.org/entity/Q107482738,http://www.wikidata.org/prop/direct/651,19927768,
http://www.wikidata.org/entity/Q107482737,http://www.wikidata.org/prop/direct/651,19803149,
http://www.wikidata.org/entity/Q107482741,http://www.wikidata.org/prop/direct/651,22383097,
http://www.wikidata.org/entity/Q107482750,http://www.wikidata.org/prop/direct/651,28313473,
http://www.wikidata.org/entity/Q107482756,http://www.wikidata.org/prop/direct/651,41093735,
http://www.wikidata.org/entity/Q107482759,http://www.wikidata.org/prop/direct/651,47535712,
http://www.wikidata.org/entity/Q107482761,http://www.wikidata.org/prop/direct/651,54312883,
http://www.wikidata.org/entity/Q107568661,http://www.wikidata.org/prop/direct/651,53235602,
http://www.wikidata.org/entity/Q107612656,http://www.wikidata.org/prop/direct/651,04457128,
http://www.wikidata.org/entity/Q107612969,http://www.wikidata.org/prop/direct/651,20689994,
http://www.wikidata.org/entity/Q107614977,http://www.wikidata.org/prop/direct/651,52258221,
http://www.wikidata.org/entity/Q107614977,http://www.wikidata.org/prop/direct/651,94030485,
http://www.wikidata.org/entity/Q107620159,http://www.wikidata.org/prop/direct/651,50696073,
http://www.wikidata.org/entity/Q107620353,http://www.wikidata.org/prop/direct/651,14602696,
http://www.wikidata.org/entity/Q107620353,http://www.wikidata.org/prop/direct/651,35670787,
http://www.wikidata.org/entity/Q107625903,http://www.wikidata.org/prop/direct/651,37317634,
http://www.wikidata.org/entity/Q107634260,http://www.wikidata.org/prop/direct/651,67538077,
http://www.wikidata.org/entity/Q107666171,http://www.wikidata.org/prop/direct/651,52224650,
http://www.wikidata.org/entity/Q107672912,http://www.wikidata.org/prop/direct/651,49240598,
http://www.wikidata.org/entity/Q107677092,http://www.wikidata.org/prop/direct/651,17540659,
http://www.wikidata.org/entity/Q107679144,http://www.wikidata.org/prop/direct/651,29273226,
http://www.wikidata.org/entity/Q107696317,http://www.wikidata.org/prop/direct/651,76333705,
http://www.wikidata.org/entity/Q107710948,http://www.wikidata.org/prop/direct/651,23718192,
http://www.wikidata.org/entity/Q107710948,http://www.wikidata.org/prop/direct/651,75971373,
http://www.wikidata.org/entity/Q107711422,http://www.wikidata.org/prop/direct/651,15478597,
http://www.wikidata.org/entity/Q107711918,http://www.wikidata.org/prop/direct/651,16088134,
http://www.wikidata.org/entity/Q107716454,http://www.wikidata.org/prop/direct/651,50447869,
http://www.wikidata.org/entity/Q107741702,http://www.wikidata.org/prop/direct/651,35857753,
http://www.wikidata.org/entity/Q107759540,http://www.wikidata.org/prop/direct/651,11395779,
http://www.wikidata.org/entity/Q107883192,http://www.wikidata.org/prop/direct/651,96528001,
http://www.wikidata.org/entity/Q107970297,http://www.wikidata.org/prop/direct/651,12399421,
http://www.wikidata.org/entity/Q107999158,http://www.wikidata.org/prop/direct/651,69648133,
http://www.wikidata.org/entity/Q108000988,http://www.wikidata.org/prop/direct/651,97804226,
http://www.wikidata.org/entity/Q108082959,http://www.wikidata.org/prop/direct/651,56377691,
http://www.wikidata.org/entity/Q108147394,http://www.wikidata.org/prop/direct/651,84760964,
http://www.wikidata.org/entity/Q108163868,http://www.wikidata.org/prop/direct/651,91560871,
http://www.wikidata.org/entity/Q108166779,http://www.wikidata.org/prop/direct/651,53278647,
http://www.wikidata.org/entity/Q108220532,http://www.wikidata.org/prop/direct/651,00342643,
http://www.wikidata.org/entity/Q108299682,http://www.wikidata.org/prop/direct/651,54473887,
http://www.wikidata.org/entity/Q1966895,http://www.wikidata.org/prop/direct/651,79157475,
http://www.wikidata.org/entity/Q1968673,http://www.wikidata.org/prop/direct/651,95561624,
http://www.wikidata.org/entity/Q1971976,http://www.wikidata.org/prop/direct/651,57107183,
http://www.wikidata.org/entity/Q1974817,http://www.wikidata.org/prop/direct/651,73330912,
http://www.wikidata.org/entity/Q1982644,http://www.wikidata.org/prop/direct/651,60120650,
http://www.wikidata.org/entity/Q1988232,http://www.wikidata.org/prop/direct/651,94455888,
http://www.wikidata.org/entity/Q1989387,http://www.wikidata.org/prop/direct/651,51388574,
http://www.wikidata.org/entity/Q1996006,http://www.wikidata.org/prop/direct/651,65574999,
http://www.wikidata.org/entity/Q1996361,http://www.wikidata.org/prop/direct/651,93829669,
http://www.wikidata.org/entity/Q2001524,http://www.wikidata.org/prop/direct/651,57714179,
http://www.wikidata.org/entity/Q2004203,http://www.wikidata.org/prop/direct/651,75583296,
http://www.wikidata.org/entity/Q2005936,http://www.wikidata.org/prop/direct/651,60255650,
http://www.wikidata.org/entity/Q2005945,http://www.wikidata.org/prop/direct/651,85318058,
http://www.wikidata.org/entity/Q2018723,http://www.wikidata.org/prop/direct/651,60133257,
http://www.wikidata.org/entity/Q2019499,http://www.wikidata.org/prop/direct/651,01044272,
http://www.wikidata.org/entity/Q2020773,http://www.wikidata.org/prop/direct/651,89611735,
http://www.wikidata.org/entity/Q2023393,http://www.wikidata.org/prop/direct/651,27772939,
http://www.wikidata.org/entity/Q2027884,http://www.wikidata.org/prop/direct/651,43196006,
http://www.wikidata.org/entity/Q2028728,http://www.wikidata.org/prop/direct/651,73145361,
http://www.wikidata.org/entity/Q2029707,http://www.wikidata.org/prop/direct/651,84801804,
http://www.wikidata.org/entity/Q2030985,http://www.wikidata.org/prop/direct/651,92589820,
http://www.wikidata.org/entity/Q2032193,http://www.wikidata.org/prop/direct/651,70063862,
http://www.wikidata.org/entity/Q2033352,http://www.wikidata.org/prop/direct/651,83631768,
http://www.wikidata.org/entity/Q2037380,http://www.wikidata.org/prop/direct/651,58923083,
http://www.wikidata.org/entity/Q2037740,http://www.wikidata.org/prop/direct/651,07115911,
http://www.wikidata.org/entity/Q2037742,http://www.wikidata.org/prop/direct/651,95845639,
http://www.wikidata.org/entity/Q2038750,http://www.wikidata.org/prop/direct/651,76319600,
http://www.wikidata.org/entity/Q2041495,http://www.wikidata.org/prop/direct/651,03586410,
http://www.wikidata.org/entity/Q2046717,http://www.wikidata.org/prop/direct/651,07128712,
http://www.wikidata.org/entity/Q2046773,http://www.wikidata.org/prop/direct/651,41818363,
http://www.wikidata.org/entity/Q2047138,http://www.wikidata.org/prop/direct/651,30445041,
http://www.wikidata.org/entity/Q2047395,http://www.wikidata.org/prop/direct/651,06345909,
http://www.wikidata.org/entity/Q2054575,http://www.wikidata.org/prop/direct/651,20873030,
http://www.wikidata.org/entity/Q2055040,http://www.wikidata.org/prop/direct/651,06788676,
http://www.wikidata.org/entity/Q2057149,http://www.wikidata.org/prop/direct/651,09876959,
http://www.wikidata.org/entity/Q2059119,http://www.wikidata.org/prop/direct/651,00653096,
http://www.wikidata.org/entity/Q2061849,http://www.wikidata.org/prop/direct/651,83168005,
http://www.wikidata.org/entity/Q2063138,http://www.wikidata.org/prop/direct/651,06003596,
http://www.wikidata.org/entity/Q2063440,http://www.wikidata.org/prop/direct/651,67903213,
http://www.wikidata.org/entity/Q2063705,http://www.wikidata.org/prop/direct/651,51386712,
http://www.wikidata.org/entity/Q2063925,http://www.wikidata.org/prop/direct/651,44915358,
http://www.wikidata.org/entity/Q2064966,http://www.wikidata.org/prop/direct/651,04514928,
http://www.wikidata.org/entity/Q2065098,http://www.wikidata.org/prop/direct/651,40672923,
http://www.wikidata.org/entity/Q2068794,http://www.wikidata.org/prop/direct/651,83152196,
http://www.wikidata.org/entity/Q2069257,http://www.wikidata.org/prop/direct/651,44563634,
http://www.wikidata.org/entity/Q2069890,http://www.wikidata.org/prop/direct/651,89797204,
http://www.wikidata.org/entity/Q2075715,http://www.wikidata.org/prop/direct/651,07590310,
http://www.wikidata.org/entity/Q2078348,http://www.wikidata.org/prop/direct/651,49103921,
http://www.wikidata.org/entity/Q2079127,http://www.wikidata.org/prop/direct/651,46464797,
http://www.wikidata.org/entity/Q2080887,http://www.wikidata.org/prop/direct/651,02486707,
http://www.wikidata.org/entity/Q2081067,http://www.wikidata.org/prop/direct/651,78425714,
http://www.wikidata.org/entity/Q2083304,http://www.wikidata.org/prop/direct/651,01907217,
http://www.wikidata.org/entity/Q2084610,http://www.wikidata.org/prop/direct/651,06568247,
http://www.wikidata.org/entity/Q2084610,http://www.wikidata.org/prop/direct/651,08248782,
http://www.wikidata.org/entity/Q2084919,http://www.wikidata.org/prop/direct/651,06657177,
http://www.wikidata.org/entity/Q2087052,http://www.wikidata.org/prop/direct/651,01439466,
http://www.wikidata.org/entity/Q2087751,http://www.wikidata.org/prop/direct/651,08203195,
http://www.wikidata.org/entity/Q2087810,http://www.wikidata.org/prop/direct/651,54507224,
http://www.wikidata.org/entity/Q2088806,http://www.wikidata.org/prop/direct/651,43967894,
http://www.wikidata.org/entity/Q2089561,http://www.wikidata.org/prop/direct/651,40700652,
http://www.wikidata.org/entity/Q2089833,http://www.wikidata.org/prop/direct/651,01525621,
http://www.wikidata.org/entity/Q2090464,http://www.wikidata.org/prop/direct/651,57332941,
http://www.wikidata.org/entity/Q2091824,http://www.wikidata.org/prop/direct/651,56368901,
http://www.wikidata.org/entity/Q2092891,http://www.wikidata.org/prop/direct/651,06775503,
http://www.wikidata.org/entity/Q2094290,http://www.wikidata.org/prop/direct/651,34502386,
http://www.wikidata.org/entity/Q2094359,http://www.wikidata.org/prop/direct/651,64815646,
http://www.wikidata.org/entity/Q2095509,http://www.wikidata.org/prop/direct/651,57005243,
http://www.wikidata.org/entity/Q2095586,http://www.wikidata.org/prop/direct/651,41752943,
http://www.wikidata.org/entity/Q2096022,http://www.wikidata.org/prop/direct/651,82004419,
http://www.wikidata.org/entity/Q2101149,http://www.wikidata.org/prop/direct/651,26246971,
http://www.wikidata.org/entity/Q2101316,http://www.wikidata.org/prop/direct/651,49961475,
http://www.wikidata.org/entity/Q2101679,http://www.wikidata.org/prop/direct/651,25815350,
http://www.wikidata.org/entity/Q2103676,http://www.wikidata.org/prop/direct/651,66755904,
http://www.wikidata.org/entity/Q2105280,http://www.wikidata.org/prop/direct/651,96107277,
http://www.wikidata.org/entity/Q2105882,http://www.wikidata.org/prop/direct/651,91529941,
http://www.wikidata.org/entity/Q2107767,http://www.wikidata.org/prop/direct/651,46525527,
http://www.wikidata.org/entity/Q2108630,http://www.wikidata.org/prop/direct/651,45267934,
http://www.wikidata.org/entity/Q2109686,http://www.wikidata.org/prop/direct/651,52183803,
http://www.wikidata.org/entity/Q2111892,http://www.wikidata.org/prop/direct/651,05175844,
http://www.wikidata.org/entity/Q2111998,http://www.wikidata.org/prop/direct/651,49301454,
http://www.wikidata.org/entity/Q2113241,http://www.wikidata.org/prop/direct/651,64814369,
http://www.wikidata.org/entity/Q2117344,http://www.wikidata.org/prop/direct/651,16863580,
http://www.wikidata.org/entity/Q2117318,http://www.wikidata.org/prop/direct/651,78474930,
http://www.wikidata.org/entity/Q2121728,http://www.wikidata.org/prop/direct/651,24767945,
http://www.wikidata.org/entity/Q2123450,http://www.wikidata.org/prop/direct/651,11355299,
http://www.wikidata.org/entity/Q2125168,http://www.wikidata.org/prop/direct/651,14049470,
http://www.wikidata.org/entity/Q2125603,http://www.wikidata.org/prop/direct/651,24333763,
http://www.wikidata.org/entity/Q2126723,http://www.wikidata.org/prop/direct/651,04805682,
http://www.wikidata.org/entity/Q2129332,http://www.wikidata.org/prop/direct/651,33830629,
http://www.wikidata.org/entity/Q2131294,http://www.wikidata.org/prop/direct/651,00347234,
http://www.wikidata.org/entity/Q2136223,http://www.wikidata.org/prop/direct/651,03407526,
http://www.wikidata.org/entity/Q2138462,http://www.wikidata.org/prop/direct/651,25422450,
http://www.wikidata.org/entity/Q2141639,http://www.wikidata.org/prop/direct/651,14192098,
http://www.wikidata.org/entity/Q2143172,http://www.wikidata.org/prop/direct/651,00011904,
http://www.wikidata.org/entity/Q2146060,http://www.wikidata.org/prop/direct/651,04186530,
http://www.wikidata.org/entity/Q2150721,http://www.wikidata.org/prop/direct/651,25470829,
http://www.wikidata.org/entity/Q2155005,http://www.wikidata.org/prop/direct/651,03638790,
http://www.wikidata.org/entity/Q2163961,http://www.wikidata.org/prop/direct/651,00266976,
http://www.wikidata.org/entity/Q2168134,http://www.wikidata.org/prop/direct/651,33000631,
http://www.wikidata.org/entity/Q2171521,http://www.wikidata.org/prop/direct/651,05116831,
http://www.wikidata.org/entity/Q19753370,http://www.wikidata.org/prop/direct/651,57633698,
